,herb,target
268,1200,1627
269,1362,3914
270,1146,257
271,1169,4582
272,1353,1037
273,923,516
274,654,3096
275,944,4653
276,340,323
277,31,2523
278,298,4015
279,113,2950
280,599,3893
281,714,4659
282,63,28
283,1159,4840
284,763,2137
285,1390,3112
286,178,1892
287,266,5061
288,1342,1244
289,1138,1713
290,364,693
291,767,703
292,95,2373
293,269,3611
294,461,3611
295,114,2306
296,83,4906
297,651,2338
298,835,4438
299,675,1835
300,1327,471
301,1270,3201
302,447,3072
303,314,3736
304,1341,1319
305,349,1567
306,419,3887
307,490,5042
308,341,3113
309,47,790
310,1403,2391
311,1431,4421
312,1397,4033
313,122,4459
314,206,1033
315,971,2364
316,913,920
317,641,3869
318,228,272
319,916,3585
320,652,4538
321,390,549
322,229,1490
323,440,3253
324,1129,4667
325,1300,2994
326,58,1460
327,370,718
328,1204,1632
329,48,1793
330,1201,1342
331,865,3849
332,374,4811
333,197,2796
334,1449,330
335,1220,394
336,903,1507
337,1467,883
338,116,3447
339,992,194
340,1376,4532
341,986,2937
342,1282,214
343,695,3117
344,830,24
345,613,4419
346,1119,185
347,439,726
348,1129,1086
349,229,1008
350,551,4067
351,574,4456
352,518,3882
353,627,4292
354,1018,4551
355,1071,2919
356,1427,3058
357,1093,1726
358,1044,3262
359,1124,2562
360,1476,4871
361,711,384
362,936,3952
363,358,4908
364,688,191
365,773,4592
366,1381,1843
367,286,2043
368,104,1985
369,705,1697
370,902,1843
371,995,461
372,95,3503
373,10,3769
374,74,1331
375,1371,4980
376,883,4704
377,69,2324
378,1151,4055
379,1181,4416
380,1163,2274
381,1099,3378
382,842,3265
383,130,1841
384,202,2016
385,153,2768
386,1158,4921
387,659,2754
388,955,5
389,950,698
390,1467,2548
391,946,930
392,1359,3095
393,388,3282
394,185,64
395,738,559
396,385,4769
397,871,3573
398,1113,2650
399,848,770
400,761,2074
401,749,5217
402,668,3883
403,155,1406
404,63,4061
405,229,777
406,1492,4914
407,151,4292
408,555,4717
409,66,3026
410,1265,3521
411,260,1598
412,88,1688
413,493,3261
414,537,4305
415,98,550
416,292,1022
417,1117,2172
418,730,5110
419,1076,1655
420,1054,5006
421,1302,3068
422,725,4554
423,376,4849
424,862,1238
425,1442,1095
426,119,2154
427,641,179
428,1072,2596
429,464,5088
430,1442,340
431,1159,92
432,1322,364
433,410,3211
434,1086,1328
435,1308,1149
436,471,2696
437,1468,2127
438,1344,4763
439,1487,4951
440,250,1832
441,779,1717
442,1253,151
443,1099,1917
444,1074,4234
445,1177,3231
446,695,3602
447,1023,4898
448,813,1531
449,1095,3143
450,226,3578
451,224,2613
452,893,697
453,410,238
454,1434,158
455,173,3703
456,470,5005
457,86,3504
458,249,3290
459,556,1579
460,1492,4403
461,337,3324
462,42,3616
463,423,2615
464,1027,2158
465,1204,5006
466,823,4510
467,890,322
468,343,2144
469,1076,3071
470,1233,4131
471,391,300
472,941,1464
473,811,234
474,407,3162
475,488,3734
476,1,3381
477,42,3408
478,1028,4327
479,1487,484
480,352,3433
481,1491,551
482,263,1915
483,486,1343
484,410,4107
485,1433,4687
486,821,1826
487,108,3603
488,1367,3
489,959,3038
490,856,4704
491,502,977
492,12,339
493,1449,4174
494,1306,436
495,228,1420
496,1434,513
497,626,743
498,1283,2777
499,739,2773
500,1005,2230
501,898,3778
502,1301,515
503,740,506
504,123,3535
505,775,1078
506,338,2893
507,1412,4659
508,1352,3241
509,416,3788
510,381,2980
511,326,2783
512,711,1710
513,420,1041
514,662,1628
515,973,2099
516,971,4447
517,1375,2567
518,492,181
519,1444,3505
520,798,3684
521,513,1055
522,1351,1727
523,952,1743
524,954,1139
525,796,4797
526,919,1970
527,593,2799
528,1189,4684
529,712,1771
530,1038,4863
531,638,2143
532,694,3037
533,828,1866
534,205,5048
535,76,2287
536,170,4799
537,245,4706
538,480,1654
539,356,1358
540,916,2343
541,276,3671
542,461,4713
543,1351,4126
544,453,2617
545,561,4887
546,1089,297
547,507,2176
548,114,2019
549,410,424
550,1247,4598
551,547,4809
552,311,2605
553,747,2419
554,1272,3628
555,1188,3104
556,1405,1398
557,1385,4009
558,1465,4500
559,113,4211
560,230,4945
561,458,939
562,1337,1363
563,997,1848
564,983,4047
565,970,2618
566,782,1017
567,1437,3562
568,607,429
569,861,5209
570,532,3850
571,774,1972
572,1350,1415
573,87,3802
574,1168,1748
575,882,462
576,518,3294
577,1033,3732
578,415,3172
579,858,2823
580,304,1913
581,354,1391
582,854,2794
583,1369,3980
584,363,1051
585,741,263
586,1288,195
587,639,5177
588,1047,1123
589,67,1486
590,307,999
591,1217,1751
592,46,459
593,162,504
594,1398,4642
595,884,1237
596,834,984
597,42,4240
598,1423,2914
599,755,300
600,736,3697
601,618,56
602,257,2033
603,905,2840
604,186,2838
605,1297,2605
606,418,5034
607,1200,764
608,1329,3241
609,753,3190
610,1041,1183
611,525,3370
612,646,4394
613,449,708
614,1109,5022
615,578,2649
616,1283,3694
617,290,5121
618,167,3716
619,1009,2722
620,152,5047
621,57,2537
622,1046,1314
623,750,3039
624,193,779
625,377,4890
626,1312,217
627,980,671
628,898,310
629,888,2341
630,898,2570
631,867,2668
632,350,2731
633,137,4194
634,784,4646
635,741,3118
636,1423,926
637,1003,4496
638,1059,4329
639,499,312
640,1174,193
641,424,3305
642,1377,398
643,939,184
644,752,1945
645,1332,3120
646,1440,2567
647,158,412
648,17,5009
649,974,1746
650,981,4143
651,550,3533
652,955,2168
653,727,2020
654,1010,4702
655,70,1709
656,757,2445
657,576,3734
658,234,3862
659,202,3454
660,29,2313
661,1031,4773
662,334,1504
663,689,3971
664,1198,4120
665,80,958
666,930,1206
667,1143,3311
668,251,76
669,673,5160
670,1075,698
671,597,892
672,280,3749
673,750,1431
674,150,698
675,1303,3271
676,38,5082
677,1376,2483
678,1133,4891
679,1250,2210
680,1017,1370
681,662,3098
682,492,2974
683,1102,3548
684,1043,1085
685,74,3582
686,345,3539
687,1051,1383
688,1097,885
689,138,548
690,1323,4052
691,860,4704
692,163,4014
693,1284,646
694,1266,91
695,1094,345
696,1325,3619
697,499,176
698,269,1069
699,395,4633
700,292,1508
701,438,2157
702,1240,3899
703,1190,2067
704,910,1552
705,840,3794
706,1365,5060
707,424,1841
708,1439,323
709,389,4254
710,1247,2878
711,231,1499
712,350,223
713,1127,2862
714,1315,3566
715,746,984
716,429,2768
717,445,4321
718,1284,1954
719,614,3692
720,498,82
721,855,3390
722,734,1467
723,1324,1267
724,1039,1315
725,93,3510
726,697,3648
727,1281,3959
728,372,573
729,707,4662
730,820,272
731,1375,4119
732,1154,1900
733,547,5216
734,802,2787
735,1355,4146
736,81,4948
737,314,838
738,1311,3188
739,868,1897
740,1248,2628
741,1014,4914
742,719,3639
743,454,1226
744,181,1392
745,1463,276
746,903,20
747,1060,5067
748,260,3689
749,160,4074
750,1111,5049
751,821,3591
752,1195,1220
753,1374,1115
754,647,4268
755,905,4324
756,1174,4404
757,810,215
758,1274,3767
759,1075,2331
760,561,2803
761,62,967
762,278,1579
763,540,1827
764,503,5199
765,1266,3405
766,775,5016
767,252,3952
768,604,1420
769,510,4912
770,160,4201
771,576,1762
772,1417,2833
773,1359,692
774,895,193
775,625,544
776,1447,2186
777,649,2601
778,1312,1865
779,1247,321
780,1255,617
781,865,3164
782,197,61
783,967,3951
784,864,4038
785,1371,2949
786,1050,2052
787,638,2018
788,165,4234
789,33,4900
790,1141,3909
791,1181,188
792,1089,93
793,1163,455
794,1422,794
795,272,4397
796,603,2313
797,1368,3730
798,1043,1952
799,577,150
800,685,2123
801,127,550
802,629,2097
803,96,1494
804,1403,1519
805,628,1306
806,255,322
807,637,1179
808,1442,1749
809,1151,1585
810,1133,1942
811,44,4339
812,1367,3157
813,611,480
814,1002,4172
815,1353,5101
816,846,1804
817,61,2213
818,903,763
819,819,2343
820,1292,1960
821,432,2971
822,587,2616
823,1402,3532
824,886,686
825,1272,4315
826,1444,1966
827,1086,761
828,702,3487
829,18,4881
830,1332,644
831,1250,2311
832,305,3281
833,1066,4229
834,1441,4899
835,743,1353
836,554,3967
837,241,3055
838,647,1202
839,1394,3076
840,1452,2085
841,348,2642
842,295,3007
843,417,617
844,1269,1002
845,586,3556
846,1176,2703
847,1012,485
848,997,5108
849,94,3795
850,183,2896
851,823,2275
852,125,1895
853,1319,3180
854,744,4051
855,468,356
856,1435,71
857,160,23
858,777,2686
859,413,733
860,1261,4111
861,807,2116
862,769,336
863,871,4284
864,1437,4171
865,449,3946
866,54,1661
867,1390,3814
868,1395,4045
869,310,169
870,258,4257
871,124,4561
872,275,1139
873,104,3924
874,1115,3890
875,1396,937
876,563,1963
877,408,4808
878,1140,4559
879,869,586
880,693,1052
881,1213,4284
882,792,1168
883,1207,3085
884,885,3890
885,427,2383
886,366,4792
887,37,5037
888,1478,3599
889,1296,2030
890,619,4601
891,402,2744
892,971,1895
893,1143,2423
894,1001,1406
895,957,3456
896,3,2527
897,1233,369
898,1239,3679
899,260,2690
900,1276,194
901,1072,3274
902,1036,3877
903,953,3032
904,867,649
905,1147,2692
906,1141,3823
907,708,1913
908,236,2383
909,1140,4990
910,1418,3951
911,79,323
912,684,268
913,464,4938
914,1023,3562
915,457,4815
916,359,46
917,71,1620
918,1195,611
919,769,5135
920,1016,243
921,840,4470
922,131,1793
923,966,194
924,503,2224
925,566,1470
926,1367,1915
927,527,2916
928,663,2647
929,331,4929
930,1490,2966
931,690,3851
932,231,2381
933,430,5118
934,213,3655
935,1480,1140
936,52,4887
937,176,4770
938,1384,2018
939,486,2905
940,1399,3035
941,673,95
942,847,2170
943,654,4322
944,214,1707
945,878,2091
946,361,4644
947,972,4596
948,1461,4849
949,923,1654
950,310,3408
951,636,2989
952,556,2492
953,918,1402
954,132,4600
955,189,2866
956,1162,2195
957,1075,2397
958,609,3558
959,537,4858
960,210,631
961,1354,2603
962,321,3336
963,1206,5016
964,1080,98
965,448,4208
966,921,3639
967,788,2931
968,15,1320
969,350,4082
970,984,1285
971,433,914
972,404,1049
973,339,2303
974,682,1336
975,1402,507
976,1460,2587
977,549,2804
978,1049,2720
979,1297,925
980,597,369
981,895,3253
982,1181,3674
983,287,1440
984,1095,980
985,848,3808
986,197,1919
987,747,2110
988,1165,114
989,218,1495
990,523,2389
991,949,3067
992,1108,4214
993,22,52
994,785,3726
995,780,1291
996,458,2896
997,1028,448
998,435,3054
999,1184,195
1000,1155,107
1001,1169,715
1002,234,650
1003,1489,3608
1004,385,439
1005,664,3048
1006,19,2025
1007,496,948
1008,346,3991
1009,796,4997
1010,716,1931
1011,1140,3457
1012,1088,151
1013,279,2968
1014,857,1058
1015,816,1975
1016,870,2389
1017,1230,2774
1018,1265,1415
1019,744,5047
1020,688,514
1021,701,2822
1022,1315,2095
1023,285,2437
1024,969,2995
1025,1378,4643
1026,1346,1627
1027,282,965
1028,513,3330
1029,560,1407
1030,682,70
1031,752,715
1032,329,3258
1033,1223,3487
1034,187,3848
1035,326,3775
1036,332,1904
1037,1097,4741
1038,335,253
1039,670,4806
1040,655,3944
1041,1415,2856
1042,1129,4597
1043,374,4303
1044,678,2956
1045,958,3393
1046,1033,4317
1047,1407,1760
1048,806,20
1049,5,3926
1050,814,5174
1051,1417,1756
1052,100,2099
1053,1475,3217
1054,979,2735
1055,166,4668
1056,1468,5163
1057,1413,4519
1058,849,3199
1059,885,4171
1060,492,4
1061,1269,1128
1062,1025,4784
1063,49,4736
1064,1328,1481
1065,47,3954
1066,94,739
1067,39,3335
1068,546,3390
1069,1347,855
1070,661,355
1071,1410,619
1072,1262,1440
1073,1451,489
1074,347,941
1075,1055,2383
1076,253,590
1077,164,3880
1078,836,3244
1079,32,3967
1080,337,4339
1081,973,3934
1082,61,1245
1083,497,3227
1084,53,2704
1085,308,1212
1086,1342,1536
1087,53,3666
1088,645,3057
1089,1441,1875
1090,232,2561
1091,854,1268
1092,340,3103
1093,4,4802
1094,774,2753
1095,1476,1428
1096,595,1013
1097,434,4410
1098,86,3884
1099,33,998
1100,255,3295
1101,1157,1947
1102,1156,2181
1103,585,3716
1104,571,4487
1105,230,45
1106,1155,661
1107,229,1415
1108,991,4351
1109,746,216
1110,1157,5209
1111,455,1765
1112,126,4455
1113,591,995
1114,133,3889
1115,129,2901
1116,368,3097
1117,1130,874
1118,1000,1333
1119,704,2477
1120,1283,617
1121,189,4300
1122,815,3211
1123,397,3376
1124,1251,4038
1125,1154,5154
1126,480,4551
1127,842,2047
1128,326,5035
1129,12,3238
1130,1391,845
1131,149,1394
1132,1440,2819
1133,1399,1187
1134,642,398
1135,588,1483
1136,1423,617
1137,1371,5217
1138,1175,2917
1139,67,4867
1140,60,633
1141,1098,1220
1142,865,1562
1143,1376,1049
1144,138,1812
1145,522,476
1146,1072,738
1147,382,2025
1148,989,4483
1149,689,4779
1150,1303,1880
1151,790,4172
1152,1106,2658
1153,821,2423
1154,1338,1451
1155,42,1682
1156,924,2359
1157,1329,4093
1158,1464,3100
1159,462,971
1160,1446,3536
1161,798,393
1162,1466,572
1163,1255,3250
1164,1032,1263
1165,979,2420
1166,355,4556
1167,49,1433
1168,922,1258
1169,605,2329
1170,883,3257
1171,1024,4291
1172,1245,5007
1173,991,5067
1174,1289,1741
1175,961,4095
1176,1107,1605
1177,57,5180
1178,1222,3350
1179,211,2429
1180,1123,3866
1181,119,1547
1182,22,1950
1183,285,4307
1184,936,3657
1185,1430,521
1186,1309,455
1187,236,5174
1188,728,671
1189,266,4264
1190,96,1350
1191,1029,1983
1192,624,305
1193,1254,3859
1194,1162,1546
1195,1322,1801
1196,1490,552
1197,600,1226
1198,1101,3341
1199,1197,3848
1200,587,594
1201,1366,2344
1202,221,2072
1203,61,1235
1204,171,2428
1205,1427,3581
1206,288,2915
1207,619,3742
1208,900,2381
1209,1164,4057
1210,35,1810
1211,1017,906
1212,1202,3571
1213,1099,1070
1214,1149,4044
1215,672,592
1216,956,2477
1217,1384,849
1218,1138,3055
1219,10,4941
1220,1275,5123
1221,765,4669
1222,1156,4239
1223,1221,3528
1224,64,1448
1225,750,3389
1226,1449,347
1227,250,4255
1228,253,4167
1229,708,1125
1230,1176,4834
1231,1256,370
1232,862,1142
1233,16,3805
1234,52,4425
1235,673,2945
1236,497,4285
1237,278,4529
1238,263,4691
1239,97,4128
1240,1446,4559
1241,1119,485
1242,244,524
1243,649,1916
1244,110,4930
1245,593,167
1246,522,330
1247,1256,2419
1248,698,2733
1249,696,1039
1250,1074,545
1251,89,3355
1252,931,647
1253,691,4738
1254,760,3795
1255,85,1373
1256,1293,569
1257,8,1413
1258,921,4186
1259,1348,4770
1260,1009,2111
1261,876,2439
1262,140,3543
1263,307,1166
1264,366,1675
1265,85,3901
1266,180,3536
1267,313,3839
1268,272,3241
1269,520,3323
1270,7,736
1271,1165,2912
1272,930,3121
1273,269,2195
1274,25,2966
1275,1259,2626
1276,1384,4964
1277,419,4298
1278,37,1101
1279,1484,471
1280,1447,767
1281,72,364
1282,1034,4593
1283,152,1009
1284,164,5024
1285,982,3407
1286,422,4386
1287,425,2753
1288,1197,425
1289,359,3961
1290,1450,3923
1291,1294,2187
1292,122,216
1293,1084,1626
1294,1140,2262
1295,1377,958
1296,902,4850
1297,1432,1821
1298,105,1626
1299,81,1428
1300,1134,1208
1301,275,2703
1302,622,2647
1303,40,1736
1304,563,4873
1305,84,1392
1306,1134,253
1307,363,2283
1308,898,560
1309,519,326
1310,1329,1606
1311,664,4492
1312,1344,4830
1313,1270,330
1314,207,475
1315,1442,2467
1316,691,3357
1317,750,336
1318,1402,754
1319,423,827
1320,70,3883
1321,902,4830
1322,496,415
1323,686,209
1324,1402,4039
1325,721,3171
1326,154,1709
1327,274,1193
1328,327,2481
1329,1195,2373
1330,877,5218
1331,821,962
1332,477,1642
1333,155,2731
1334,548,2121
1335,2,3583
1336,1441,166
1337,1257,2998
1338,1335,2536
1339,313,3325
1340,453,138
1341,106,4446
1342,513,1306
1343,138,1564
1344,1211,4541
1345,296,2129
1346,816,439
1347,1455,3632
1348,812,3492
1349,492,1810
1350,664,601
1351,1317,200
1352,582,3276
1353,735,2481
1354,845,696
1355,394,1781
1356,1254,82
1357,1286,863
1358,899,5016
1359,190,1610
1360,682,2187
1361,1134,4326
1362,841,1253
1363,162,4217
1364,475,4834
1365,266,4355
1366,307,1028
1367,89,4684
1368,824,1494
1369,82,645
1370,1302,4040
1371,167,1775
1372,744,3691
1373,338,2075
1374,1361,3395
1375,1457,1639
1376,1017,492
1377,1345,2006
1378,1,5012
1379,489,4785
1380,744,4824
1381,851,658
1382,586,3881
1383,572,3446
1384,745,377
1385,720,2657
1386,62,1020
1387,888,1093
1388,1380,3242
1389,507,2036
1390,101,2473
1391,825,4714
1392,1219,3749
1393,1188,3603
1394,1390,1026
1395,605,2984
1396,1433,305
1397,497,797
1398,159,3501
1399,977,3173
1400,1184,3312
1401,700,4459
1402,1244,2660
1403,1441,5147
1404,423,4912
1405,1205,1000
1406,285,118
1407,231,1512
1408,1405,3355
1409,606,421
1410,1032,4214
1411,563,3392
1412,201,4553
1413,40,3937
1414,798,2707
1415,571,3523
1416,1300,5193
1417,29,1637
1418,981,5163
1419,205,4056
1420,622,443
1421,1118,3493
1422,866,2837
1423,1068,5146
1424,663,1296
1425,543,2365
1426,414,1996
1427,314,4012
1428,826,5214
1429,1329,1051
1430,1324,497
1431,992,4868
1432,868,4889
1433,1123,4766
1434,1490,567
1435,470,1694
1436,461,2958
1437,316,3509
1438,824,5040
1439,1429,3974
1440,796,1879
1441,306,2826
1442,599,5110
1443,1327,3852
1444,1373,2466
1445,1344,3162
1446,615,875
1447,685,4258
1448,605,2996
1449,9,1671
1450,910,1071
1451,848,620
1452,108,3526
1453,1451,5021
1454,1063,911
1455,809,3432
1456,697,1553
1457,110,2718
1458,836,3717
1459,783,3563
1460,889,2614
1461,927,3402
1462,1283,5187
1463,1171,3774
1464,965,946
1465,136,4346
1466,74,1794
1467,353,579
1468,446,5028
1469,777,5217
1470,523,1885
1471,914,827
1472,826,3177
1473,1238,3731
1474,259,2692
1475,346,2058
1476,790,3426
1477,95,3064
1478,1007,2121
1479,970,653
1480,935,1248
1481,303,580
1482,1239,2048
1483,752,445
1484,805,826
1485,3,5013
1486,1142,2211
1487,1116,870
1488,820,3878
1489,915,2853
1490,387,697
1491,295,2477
1492,1145,2775
1493,169,5150
1494,1139,2871
1495,741,83
1496,1258,2530
1497,763,2493
1498,643,3266
1499,1443,1044
1500,859,2195
1501,886,3275
1502,1306,4882
1503,99,2724
1504,182,4142
1505,892,1013
1506,283,650
1507,987,1795
1508,1205,2125
1509,505,108
1510,1243,1071
1511,290,2561
1512,873,4114
1513,810,3759
1514,673,2184
1515,1444,2779
1516,337,1596
1517,933,1224
1518,275,3332
1519,459,2581
1520,941,4615
1521,7,1923
1522,1077,1291
1523,944,3305
1524,81,1200
1525,862,5027
1526,421,5063
1527,834,3776
1528,836,3789
1529,645,3823
1530,1157,213
1531,27,24
1532,86,1306
1533,235,3222
1534,395,2747
1535,47,1955
1536,1281,974
1537,762,2723
1538,1240,2177
1539,550,2066
1540,1496,4502
1541,1228,1680
1542,624,5187
1543,1057,2211
1544,990,5142
1545,756,4879
1546,240,4326
1547,947,3050
1548,567,2015
1549,1224,4463
1550,61,1552
1551,709,1690
1552,353,4761
1553,1130,2447
1554,1418,4269
1555,1367,3421
1556,142,2551
1557,1318,4091
1558,352,211
1559,1288,2744
1560,284,55
1561,921,1150
1562,1031,2609
1563,814,226
1564,476,98
1565,320,4359
1566,478,826
1567,984,1899
1568,136,1896
1569,1441,5189
1570,476,396
1571,540,2867
1572,201,4920
1573,327,123
1574,170,1642
1575,137,4861
1576,1370,1902
1577,134,4803
1578,1101,4814
1579,328,1590
1580,1260,3256
1581,544,3820
1582,572,4237
1583,460,3796
1584,601,3857
1585,1088,1649
1586,211,4055
1587,79,3343
1588,1294,3242
1589,822,3137
1590,771,1660
1591,928,4785
1592,777,573
1593,856,3313
1594,118,3358
1595,484,3741
1596,1246,783
1597,513,907
1598,1273,755
1599,242,3105
1600,353,5091
1601,847,4459
1602,184,3682
1603,722,147
1604,395,303
1605,153,243
1606,257,2458
1607,921,1780
1608,1297,391
1609,751,2982
1610,405,1083
1611,1268,1814
1612,775,1845
1613,761,2113
1614,913,2343
1615,925,3302
1616,917,4868
1617,965,2897
1618,666,4281
1619,821,4054
1620,188,3433
1621,130,3644
1622,990,3971
1623,627,3685
1624,1055,3446
1625,524,654
1626,1072,3452
1627,1138,2874
1628,876,731
1629,392,531
1630,1355,3244
1631,991,4500
1632,530,3420
1633,887,4468
1634,117,2991
1635,239,1363
1636,287,1773
1637,42,4843
1638,170,1401
1639,546,917
1640,457,793
1641,297,4843
1642,1231,2878
1643,608,1658
1644,1340,1264
1645,1427,5047
1646,470,1204
1647,451,2191
1648,1378,4431
1649,1444,3711
1650,724,3782
1651,1385,2583
1652,1107,2489
1653,600,3340
1654,728,4232
1655,60,3841
1656,1190,3418
1657,209,2480
1658,1071,735
1659,179,829
1660,563,326
1661,1085,1293
1662,286,993
1663,1021,2292
1664,1110,5008
1665,842,4634
1666,1186,4444
1667,725,5196
1668,1152,554
1669,688,2960
1670,176,272
1671,147,3325
1672,352,2654
1673,473,3626
1674,730,1872
1675,301,4214
1676,843,3760
1677,385,1552
1678,485,3676
1679,181,5174
1680,910,4524
1681,1205,3067
1682,263,1734
1683,1015,2042
1684,754,927
1685,1162,3222
1686,1167,3586
1687,609,1968
1688,1019,556
1689,1412,4440
1690,1241,3230
1691,922,4785
1692,40,1667
1693,1098,3869
1694,407,1266
1695,1244,2608
1696,966,1899
1697,1161,3256
1698,490,2856
1699,189,2941
1700,481,3685
1701,563,403
1702,550,497
1703,1103,1518
1704,352,1907
1705,258,1692
1706,865,2090
1707,430,5044
1708,1260,803
1709,251,312
1710,1188,2183
1711,924,550
1712,342,986
1713,143,3254
1714,1259,2786
1715,872,1044
1716,1493,251
1717,404,2916
1718,1288,280
1719,872,1551
1720,946,1412
1721,61,4399
1722,431,3337
1723,584,3972
1724,1462,4764
1725,1071,962
1726,1237,901
1727,522,4286
1728,206,2394
1729,177,1629
1730,745,2627
1731,1253,4103
1732,188,1657
1733,648,3646
1734,827,2115
1735,490,1551
1736,553,2101
1737,813,4800
1738,566,1338
1739,472,3954
1740,1170,4919
1741,707,3898
1742,1375,2953
1743,1233,860
1744,1012,2222
1745,121,759
1746,4,2585
1747,1417,79
1748,1044,2096
1749,1219,3223
1750,45,2274
1751,895,737
1752,755,488
1753,565,5203
1754,811,454
1755,124,2038
1756,1452,4448
1757,505,1720
1758,1368,1518
1759,542,769
1760,439,98
1761,1310,2108
1762,1250,2462
1763,906,4375
1764,586,3089
1765,892,675
1766,1186,3361
1767,1379,5049
1768,559,3608
1769,977,2519
1770,1411,1965
1771,921,1765
1772,478,442
1773,413,1906
1774,602,3654
1775,71,685
1776,1305,770
1777,777,2928
1778,1241,4572
1779,419,2116
1780,635,1599
1781,748,4165
1782,1073,4476
1783,773,4251
1784,144,2647
1785,429,4293
1786,577,4974
1787,513,246
1788,555,1260
1789,218,4966
1790,1258,1270
1791,646,2209
1792,137,3696
1793,922,3619
1794,1341,3079
1795,321,15
1796,290,1794
1797,843,3139
1798,59,2676
1799,942,1124
1800,94,542
1801,1441,2386
1802,1301,2989
1803,560,1812
1804,648,2196
1805,393,4552
1806,688,635
1807,400,2485
1808,1244,1621
1809,87,963
1810,334,738
1811,292,3225
1812,650,774
1813,891,4083
1814,628,1773
1815,1456,2700
1816,1316,643
1817,1188,113
1818,225,3694
1819,1115,4548
1820,1310,3274
1821,897,5089
1822,1448,2244
1823,267,1415
1824,897,502
1825,651,50
1826,1346,1513
1827,348,4424
1828,808,1163
1829,843,747
1830,283,2322
1831,164,2732
1832,839,4688
1833,248,1644
1834,22,4419
1835,351,2164
1836,256,1571
1837,1051,4770
1838,768,1029
1839,1475,2920
1840,577,160
1841,1009,3538
1842,1195,2310
1843,222,745
