,herb,target
337,1140,1551
338,823,246
339,501,2406
340,202,1735
341,436,1588
342,1397,2435
343,622,5187
344,573,2279
345,640,228
346,881,3910
347,1220,2591
348,483,3498
349,552,4745
350,161,3925
351,277,2409
352,698,299
353,388,4099
354,570,592
355,1163,1826
356,813,3886
357,1223,3680
358,621,4461
359,607,4275
360,569,568
361,883,347
362,1374,1630
363,636,3800
364,277,4410
365,1175,3194
366,157,2859
367,792,1928
368,953,4187
369,662,909
370,491,2920
371,2,2907
372,45,3842
373,511,4102
374,597,323
375,571,2448
376,1188,2679
377,975,2813
378,1261,4469
379,1155,2217
380,874,2998
381,947,4475
382,295,6
383,1178,2631
384,1145,3927
385,1282,4584
386,476,1306
387,809,3672
388,230,3827
389,1309,4228
390,667,4985
391,1317,311
392,740,910
393,338,1197
394,1105,4049
395,202,1791
396,665,3093
397,341,2499
398,549,2867
399,797,1597
400,1194,369
401,1112,3332
402,1077,5016
403,1074,840
404,1445,2241
405,587,2266
406,520,4561
407,1154,3143
408,531,4228
409,1157,4092
410,1052,1325
411,506,3541
412,832,2861
413,509,1349
414,912,73
415,1074,227
416,1068,1976
417,276,2108
418,962,3989
419,704,4069
420,167,126
421,937,1108
422,196,5001
423,790,1761
424,164,4353
425,787,3617
426,834,3959
427,221,3332
428,796,1556
429,1296,1256
430,174,4379
431,1045,3912
432,262,3088
433,1092,4323
434,936,3681
435,91,2739
436,823,4523
437,792,37
438,838,3326
439,76,3792
440,1361,1363
441,296,341
442,1460,2154
443,879,2665
444,79,2857
445,51,2161
446,376,3113
447,135,2551
448,280,4791
449,795,3117
450,740,4597
451,1227,2079
452,525,1161
453,1493,1919
454,1044,2414
455,1219,5058
456,760,100
457,809,4722
458,1378,958
459,423,4698
460,730,636
461,453,2693
462,674,3510
463,182,4360
464,356,850
465,945,3740
466,415,714
467,1028,5189
468,926,5172
469,592,820
470,376,1271
471,903,213
472,802,3973
473,315,3861
474,1046,2580
475,595,273
476,428,1485
477,633,2219
478,289,3916
479,1381,3295
480,147,4298
481,680,3933
482,1289,2684
483,67,1951
484,1261,1067
485,415,3419
486,749,4393
487,89,2230
488,1326,675
489,31,3330
490,1055,2901
491,1107,1225
492,401,3685
493,134,865
494,491,763
495,905,3494
496,988,3787
497,1293,1889
498,1043,4353
499,744,2305
500,405,2371
501,93,514
502,491,2082
503,75,4658
504,640,2956
505,1092,4861
506,497,3244
507,1403,2692
508,1491,4557
509,1350,4462
510,845,1060
511,336,2381
512,537,1962
513,1214,1781
514,441,702
515,135,141
516,1086,3343
517,1200,3195
518,1455,1864
519,1220,3536
520,68,3499
521,178,969
522,1016,3706
523,71,4591
524,496,1918
525,868,1957
526,707,1999
527,596,369
528,413,3871
529,542,4171
530,209,2667
531,370,624
532,1409,5074
533,416,698
534,744,2170
535,897,3229
536,1496,3890
537,816,3477
538,1444,830
539,472,3661
540,70,2209
541,690,2894
542,990,4839
543,274,1736
544,250,299
545,424,2646
546,894,896
547,420,3477
548,249,1213
549,1114,4893
550,384,4914
551,1145,4852
552,668,565
553,1367,2164
554,443,2017
555,1020,1135
556,830,4245
557,517,2361
558,719,2472
559,1320,4162
560,861,2820
561,1312,2219
562,1410,4908
563,324,5146
564,1210,953
565,990,1119
566,765,3863
567,339,1555
568,465,2681
569,529,2498
570,1241,3011
571,386,4086
572,158,3270
573,810,4723
574,351,2192
575,182,4472
576,297,2595
577,512,4497
578,186,1073
579,199,1138
580,570,4988
581,165,875
582,713,4473
583,127,4216
584,1045,2287
585,197,114
586,919,4276
587,662,2967
588,468,3077
589,1021,2140
590,925,2686
591,1134,2841
592,1412,4731
593,22,5128
594,214,2383
595,1329,4042
596,1191,141
597,1413,1179
598,139,4913
599,352,4777
600,184,1911
601,1176,4552
602,831,4393
603,1265,3810
604,734,985
605,1200,1875
606,841,2228
607,857,697
608,92,2533
609,277,1038
610,692,4254
611,1190,2892
612,1152,1327
613,86,2865
614,1074,881
615,139,380
616,421,1309
617,1489,2804
618,953,1221
619,1458,520
620,536,4807
621,167,4148
622,92,1934
623,485,1210
624,315,4019
625,657,3910
626,720,1352
627,1020,3561
628,994,2306
629,1405,1733
630,123,2026
631,259,2010
632,1061,954
633,494,746
634,1113,4423
635,718,1280
636,723,448
637,993,1830
638,17,4815
639,451,1690
640,1425,4508
641,934,4456
642,1317,1301
643,1250,980
644,368,2077
645,157,399
646,287,577
647,399,4169
648,164,4839
649,1308,1663
650,337,475
651,1182,3229
652,118,3997
653,415,1387
654,18,3223
655,199,2567
656,528,622
657,408,4334
658,1123,4118
659,451,1130
660,171,428
661,575,2302
662,263,1032
663,594,1704
664,406,4055
665,178,3026
666,1338,1604
667,99,4510
668,1348,1664
669,1061,751
670,784,2857
671,1102,2959
672,990,1254
673,524,2340
674,1176,1100
675,745,289
676,1388,4981
677,617,2222
678,1489,6
679,726,3614
680,745,4109
681,488,3622
682,583,4330
683,4,3681
684,1320,2951
685,492,2683
686,395,627
687,1405,2875
688,385,2612
689,1297,2534
690,761,2428
691,1460,4219
692,233,2521
693,203,4274
694,986,3183
695,256,1185
696,180,3301
697,1245,3965
698,1282,1012
699,1333,3881
700,1206,720
701,1362,2807
702,574,2808
703,82,967
704,911,3460
705,682,689
706,875,4127
707,272,4866
708,527,152
709,473,3663
710,208,727
711,1223,1254
712,831,1736
713,118,28
714,829,291
715,794,2052
716,641,4954
717,1205,1730
718,51,2348
719,292,236
720,7,5148
721,1444,99
722,1307,2432
723,148,4964
724,1492,409
725,1436,4988
726,1039,5185
727,67,1240
728,27,210
729,644,371
730,557,3272
731,922,1925
732,1175,3830
733,369,151
734,1124,879
735,1231,644
736,27,1272
737,122,713
738,863,2233
739,529,3937
740,1016,4514
741,1171,4646
742,840,2380
743,898,1531
744,358,5211
745,673,3655
746,1017,3149
747,473,3174
748,1144,2331
749,384,3134
750,1264,3328
751,903,2181
752,692,2515
753,773,764
754,1242,2773
755,1386,3716
756,543,3846
757,527,1907
758,478,4882
759,974,5024
760,1127,4311
761,27,990
762,1177,982
763,234,2381
764,731,2168
765,872,1452
766,751,4914
767,431,5010
768,601,3586
769,972,3310
770,551,5084
771,245,2473
772,528,4259
773,1001,482
774,612,1337
775,709,4673
776,202,3393
777,746,1985
778,1180,4739
779,644,1559
780,136,4681
781,1049,4575
782,417,1997
783,250,4950
784,343,56
785,768,1141
786,896,2351
787,1044,3311
788,92,2142
789,791,2074
790,101,5196
791,422,4080
792,1258,3675
793,982,3338
794,432,2236
795,767,1062
796,284,292
797,888,5096
798,288,2413
799,822,2126
800,547,4516
801,295,3468
802,1336,647
803,646,1909
804,242,3347
805,671,128
806,1177,5031
807,832,3116
808,1182,483
809,1425,1666
810,1280,5018
811,532,3147
812,880,868
813,1117,1150
814,1145,4549
815,1236,4429
816,746,128
817,1106,2384
818,242,1784
819,519,4637
820,248,3441
821,426,3172
822,391,1980
823,878,837
824,1061,2984
825,902,621
826,1108,4279
827,847,3684
828,1150,2219
829,505,2478
830,1424,470
831,273,2686
832,255,1176
833,525,1607
834,258,4633
835,1045,2486
836,1098,11
837,954,2370
838,1406,2687
839,296,5053
840,303,1248
841,650,2602
842,959,1439
843,786,1468
844,895,3524
845,1057,4441
846,699,3368
847,1218,1373
848,29,4770
849,467,1089
850,606,683
851,987,3076
852,1441,2733
853,1167,756
854,1082,1724
855,1210,5086
856,380,2504
857,1214,1172
858,1449,1830
859,355,711
860,274,4491
861,1111,3553
862,243,2828
863,581,5089
864,681,4707
865,799,5057
866,549,862
867,766,280
868,570,3686
869,321,2216
870,889,1437
871,366,2198
872,896,1830
873,1195,5213
874,725,2122
875,1491,2611
876,896,108
877,1119,3226
878,247,4258
879,1160,718
880,821,3667
881,1227,75
882,833,1643
883,1369,4114
884,1059,1375
885,435,4302
886,441,4366
887,977,3697
888,258,3880
889,248,3079
890,34,1039
891,505,4386
892,323,1036
893,981,1543
894,511,5126
895,269,2415
896,1323,3768
897,176,2600
898,206,621
899,54,2132
900,314,5070
901,543,3933
902,1150,4418
903,932,587
904,287,1828
905,1401,4419
906,1027,2186
907,213,87
908,1055,3308
909,864,4026
910,37,2469
911,914,2638
912,649,1562
913,784,3468
914,1240,3133
915,691,1026
916,706,1655
917,871,942
918,197,693
919,289,2722
920,1373,5025
921,572,2886
922,1111,2427
923,910,3677
924,1045,3283
925,247,3563
926,791,4661
927,752,1226
928,884,3865
929,612,1806
930,1169,1567
931,670,1480
932,813,3856
933,920,4854
934,501,540
935,1384,1816
936,1481,1714
937,88,4979
938,851,870
939,1037,3303
940,1313,2084
941,317,958
942,1417,1694
943,696,226
944,239,3833
945,1279,285
946,989,3603
947,156,884
948,1002,2554
949,672,4768
950,857,4849
951,362,2674
952,1062,3528
953,1020,1559
954,1015,1538
955,628,4389
956,886,2313
957,365,2573
958,1445,2233
959,1123,2974
960,142,389
961,261,469
962,575,3008
963,1484,1756
964,569,618
965,1369,4074
966,448,4781
967,1379,1009
968,1370,2384
969,6,4516
970,686,3986
971,504,1720
972,495,3607
973,883,3021
974,578,2242
975,788,2004
976,1299,3270
977,737,2046
978,1275,3463
979,1238,2988
980,732,1996
981,752,1306
982,612,2868
983,1321,4885
984,734,1147
985,366,3516
986,940,4595
987,991,1243
988,984,2133
989,777,3287
990,69,1889
991,296,1656
992,995,1478
993,1202,5142
994,1442,4807
995,1247,2370
996,415,2224
997,452,3349
998,89,822
999,756,4619
1000,1390,3327
1001,205,2558
1002,1375,4787
1003,101,2347
1004,900,2572
1005,244,157
1006,683,1960
1007,695,1481
1008,651,3090
1009,1370,1991
1010,1181,2737
1011,1064,4439
1012,277,4069
1013,1133,2133
1014,902,1435
1015,1029,904
1016,527,606
1017,1239,3487
1018,353,225
1019,1477,4979
1020,1140,2728
1021,1313,2707
1022,467,2137
1023,1458,3317
1024,163,2220
1025,1252,2700
1026,1471,2666
1027,1430,2957
1028,34,4966
1029,695,4352
1030,595,1035
1031,660,1541
1032,676,666
1033,928,1063
1034,737,798
1035,1197,2137
1036,373,2629
1037,1315,2923
1038,910,3269
1039,23,2989
1040,389,3590
1041,1215,603
1042,643,4235
1043,1445,2296
1044,956,4223
1045,1394,4449
1046,106,2346
1047,789,2765
1048,829,4174
1049,1457,944
1050,839,5002
1051,1133,4081
1052,950,1048
1053,559,3739
1054,1301,2100
1055,550,3734
1056,1284,1714
1057,877,3596
1058,771,2923
1059,495,922
1060,1032,1672
1061,1284,2463
1062,1425,2169
1063,1423,359
1064,952,3004
1065,42,4714
1066,1224,3745
1067,703,594
1068,95,5101
1069,433,1095
1070,1334,3533
1071,326,1339
1072,5,4344
1073,134,505
1074,629,4953
1075,182,3200
1076,1190,559
1077,502,4687
1078,1223,3423
1079,888,3540
1080,327,1986
1081,688,1715
1082,964,1487
1083,700,3256
1084,1405,2093
1085,419,2544
1086,557,488
1087,597,1583
1088,163,3018
1089,593,5069
1090,1104,2389
1091,315,4652
1092,174,2666
1093,653,2315
1094,17,4555
1095,1474,473
1096,463,2124
1097,576,879
1098,509,523
1099,912,826
1100,779,2244
1101,433,4220
1102,945,23
1103,611,3747
1104,1396,4802
1105,629,3610
1106,112,234
1107,1080,5138
1108,1177,3135
1109,249,3698
1110,1151,1881
1111,1217,2782
1112,923,1042
1113,1376,1046
1114,1283,1769
1115,787,3466
1116,1108,2803
1117,191,2096
1118,1022,2360
1119,1171,1435
1120,807,1083
1121,663,2585
1122,560,646
1123,760,240
1124,379,3807
1125,158,4026
1126,1061,3622
1127,506,1813
1128,916,567
1129,194,4816
1130,1312,1176
1131,1367,2835
1132,854,969
1133,961,686
1134,483,529
1135,1045,2407
1136,1363,528
1137,1429,5121
1138,1163,4333
1139,443,3114
1140,308,4383
1141,539,3290
1142,149,1580
1143,1357,627
1144,886,2416
1145,61,863
1146,1234,3157
1147,694,3246
1148,668,972
1149,503,3306
1150,131,5027
1151,1100,3482
1152,537,178
1153,783,3139
1154,304,4748
1155,729,4819
1156,1385,1340
1157,1305,2859
1158,700,4224
1159,849,4891
1160,408,2902
1161,633,3454
1162,45,2456
1163,344,2890
1164,1027,4740
1165,658,2653
1166,266,2027
1167,1222,90
1168,223,3693
1169,314,1609
1170,710,3371
1171,1129,3664
1172,796,2430
1173,222,1515
1174,1035,4024
1175,795,3267
1176,1253,3698
1177,106,4872
1178,549,5165
1179,1161,2228
1180,731,1606
1181,1484,2859
1182,959,3063
1183,1138,1040
1184,933,4412
1185,1199,5218
1186,318,1602
1187,1479,2584
1188,775,997
1189,250,2859
1190,1259,597
1191,195,4251
1192,1467,1860
1193,243,2956
1194,767,5069
1195,1116,3186
1196,540,1126
1197,58,2879
1198,488,2913
1199,1128,1089
1200,604,2970
1201,299,3094
1202,93,4006
1203,1313,4679
1204,43,3690
1205,1312,2769
1206,1329,2700
1207,945,1160
1208,377,376
1209,31,1172
1210,1234,4760
1211,1394,2458
1212,858,4070
1213,1454,2409
1214,315,3185
1215,1495,3727
1216,228,171
1217,1419,1862
1218,544,4310
1219,438,1577
1220,255,438
1221,522,78
1222,668,5087
1223,1218,4114
1224,590,4224
1225,358,5183
1226,291,620
1227,190,4802
1228,873,681
1229,1322,871
1230,686,657
1231,329,4229
1232,302,717
1233,576,298
1234,1434,4458
1235,1107,1283
1236,930,1867
1237,1094,2043
1238,1456,3011
1239,1416,4249
1240,334,4229
1241,631,3284
1242,1302,1219
1243,1217,1365
1244,1478,2194
1245,313,1265
1246,1308,2893
1247,922,4522
1248,1414,74
1249,385,4652
1250,375,4826
1251,237,2244
1252,695,2899
1253,769,2387
1254,306,882
1255,1258,3953
1256,1227,3434
1257,148,751
1258,1035,3221
1259,163,52
1260,167,3837
1261,188,2558
1262,214,1782
1263,727,3879
1264,1446,4196
1265,1256,807
1266,99,3722
1267,478,2124
1268,1073,3658
1269,1189,4458
1270,1097,1192
1271,1339,1929
1272,364,337
1273,916,3338
1274,1051,3654
1275,135,3247
1276,667,1008
1277,394,2791
1278,753,3735
1279,941,2939
1280,628,2235
1281,1118,2510
1282,382,4266
1283,122,193
1284,480,1855
1285,1178,657
1286,442,440
1287,190,2492
1288,771,770
1289,1419,4762
1290,1175,3032
1291,1438,960
1292,740,2869
1293,623,1751
1294,27,1194
1295,1102,2932
1296,161,2377
1297,1143,3523
1298,593,3010
1299,183,3295
1300,1129,147
1301,956,2328
1302,1107,2695
1303,175,2435
1304,842,4186
1305,652,4149
1306,1337,577
1307,1218,2610
1308,82,3698
1309,1306,3974
1310,1263,1095
1311,740,450
1312,522,1744
1313,1486,3840
1314,547,2184
1315,980,4717
1316,1148,2748
1317,713,1014
1318,310,2837
1319,1482,2245
1320,1303,4075
1321,309,3715
1322,502,13
1323,483,5071
1324,972,160
1325,820,346
1326,956,3149
1327,1089,1636
1328,743,1288
1329,213,764
1330,1437,1756
1331,969,1276
1332,770,745
1333,1432,5006
1334,686,3680
1335,456,3408
1336,1335,2535
1337,292,1985
1338,994,2059
1339,1016,3859
1340,252,4134
1341,1316,3618
1342,886,2355
1343,370,3867
1344,895,2276
1345,263,3499
1346,699,1836
1347,1327,1043
1348,1064,3716
1349,395,815
1350,747,1531
1351,1284,168
1352,461,4211
1353,788,5178
1354,453,4019
1355,1428,533
1356,971,5124
1357,228,4843
1358,583,823
1359,116,2698
1360,1426,1474
1361,536,4968
1362,1406,490
1363,235,677
1364,1453,2057
1365,293,1468
1366,533,3649
1367,292,1655
1368,1422,1275
1369,1458,1185
1370,1321,4329
1371,1013,4860
1372,473,2340
1373,1232,2136
1374,673,4119
1375,1085,1623
1376,713,3115
1377,874,775
1378,215,4164
1379,21,4339
1380,440,3175
1381,1170,4939
1382,439,4636
1383,857,3421
1384,277,694
1385,250,4914
1386,1473,4467
1387,486,1584
1388,115,4687
1389,580,73
1390,1229,1040
1391,273,1269
1392,475,4207
1393,1123,2334
1394,1156,4303
1395,458,4646
1396,247,643
1397,350,1714
1398,1270,938
1399,697,5165
1400,1067,2867
1401,293,5200
1402,1347,1594
1403,1236,4810
1404,1089,3237
1405,890,2114
1406,1005,128
1407,53,86
1408,323,4284
1409,82,4271
1410,633,5029
1411,374,4163
1412,606,4068
1413,1343,4785
1414,281,314
1415,183,627
1416,172,2615
1417,32,3228
1418,365,4060
1419,1277,2355
1420,1273,4688
1421,341,2049
1422,321,5054
1423,243,1218
1424,1280,4022
1425,696,3716
1426,1176,4238
1427,511,5140
1428,477,720
1429,1368,1735
1430,1175,701
1431,853,201
1432,635,5127
1433,1317,2723
1434,93,5203
1435,1305,3048
1436,392,2641
1437,1411,1114
1438,606,986
1439,1263,1650
1440,709,788
1441,61,2421
1442,121,457
1443,1091,2509
1444,277,5112
1445,920,3108
1446,760,5109
1447,107,877
1448,371,1208
1449,984,2654
1450,704,280
1451,1388,4634
1452,1331,3218
1453,760,2052
1454,401,81
1455,712,4857
1456,1002,3214
1457,1125,3668
1458,1339,2147
1459,400,3478
1460,706,3186
1461,1462,2059
1462,1267,3518
1463,1280,2087
1464,740,4721
1465,1106,3295
1466,1439,599
1467,1346,1138
1468,1373,1613
1469,690,2911
1470,1188,4416
1471,569,4111
1472,160,1055
1473,468,1392
1474,277,3669
1475,785,1537
1476,1121,1486
1477,1227,2295
1478,1189,2450
1479,1060,5038
1480,283,1075
1481,511,2116
1482,1168,1630
1483,328,264
1484,131,1692
1485,1042,972
1486,255,2730
1487,1475,1736
1488,771,561
1489,419,1459
1490,347,5067
1491,708,2050
1492,473,5119
1493,1262,1674
1494,706,2027
1495,472,391
1496,521,5218
1497,189,1884
1498,943,1615
1499,1029,1088
1500,197,2508
1501,38,356
1502,164,3286
1503,1325,3009
1504,696,3568
1505,337,4743
1506,1264,2694
1507,207,5172
1508,619,3827
1509,327,3400
1510,450,264
1511,100,3016
1512,463,2787
1513,898,4136
1514,948,1919
1515,136,1637
1516,1070,1112
1517,540,3039
1518,4,2955
1519,1429,2154
1520,397,3178
1521,944,372
1522,885,3192
1523,413,2043
1524,348,4133
1525,8,1639
1526,185,4675
1527,297,4203
1528,25,1853
1529,997,3672
1530,475,4311
1531,547,3183
1532,188,1460
1533,1060,474
1534,1120,5042
1535,1014,3656
1536,631,2010
1537,953,3431
1538,564,4323
1539,867,4131
1540,1215,2332
1541,803,1019
1542,117,3352
1543,832,4044
1544,661,3572
1545,1058,4005
1546,1259,968
1547,825,711
1548,1127,956
1549,900,2692
1550,857,851
1551,600,616
1552,784,3394
1553,342,385
1554,733,5126
1555,148,4516
1556,1026,3118
1557,1038,803
1558,145,3547
1559,587,4378
1560,551,4915
1561,906,2460
1562,413,2812
1563,306,3433
1564,1325,4192
1565,1370,5105
1566,1059,227
1567,5,104
1568,339,5029
1569,131,2499
1570,1290,703
1571,990,1348
1572,77,2411
1573,1472,125
1574,1186,2504
1575,787,189
1576,1369,5064
1577,1394,2696
1578,587,2420
1579,572,4531
1580,762,1623
1581,1233,4435
1582,432,228
1583,757,2709
1584,419,3577
1585,586,4555
1586,451,3655
1587,301,3590
1588,397,1965
1589,860,347
1590,1068,2629
1591,1057,1565
1592,663,1007
1593,327,2420
1594,412,442
1595,861,3299
1596,259,1105
1597,451,4655
1598,822,4863
1599,1422,1538
1600,606,4468
1601,664,261
1602,383,4193
1603,625,1384
1604,534,2842
1605,485,4892
1606,63,3321
1607,966,2948
1608,514,1382
1609,833,3029
1610,243,4784
1611,529,3431
1612,1374,2956
1613,700,282
1614,211,921
1615,1104,1957
1616,520,4967
1617,914,2988
1618,435,4827
1619,1383,2229
1620,727,2894
1621,1148,3048
1622,379,1588
1623,347,3137
1624,120,3496
1625,1300,3815
1626,325,2688
1627,986,2589
1628,1214,1235
1629,237,2501
1630,1341,4111
1631,990,2437
1632,295,3852
1633,1243,1526
1634,573,3020
1635,1234,2670
1636,112,4365
1637,952,4201
1638,1422,1363
1639,559,1914
1640,1133,1641
1641,715,609
1642,986,4198
1643,1414,1503
1644,11,2130
1645,562,3175
1646,1184,968
1647,72,1713
1648,575,569
1649,599,5198
1650,467,3773
1651,1253,2855
1652,252,4709
1653,1346,4335
1654,1067,4616
1655,985,4430
1656,1055,1594
1657,405,1710
1658,356,1297
1659,23,48
1660,1262,1615
1661,1461,1915
1662,184,3276
1663,1436,412
1664,593,1553
1665,737,74
1666,1440,1316
1667,340,3964
1668,1048,3574
1669,332,4086
1670,896,4199
1671,86,756
1672,1096,3942
1673,959,2399
1674,656,1043
1675,1428,159
1676,1235,2100
1677,852,3964
1678,80,2017
1679,1408,1522
1680,292,2022
1681,1006,5165
1682,1261,1485
1683,108,3264
1684,1281,3264
1685,464,4544
1686,168,1657
1687,179,487
1688,869,180
1689,363,2701
1690,834,4817
1691,718,3132
1692,635,1007
1693,434,2944
1694,1185,2897
1695,818,1683
1696,1442,1024
1697,36,2309
1698,276,3356
1699,1209,4251
1700,1364,1214
1701,568,1603
1702,1053,4568
1703,1275,1800
1704,146,3127
1705,968,2077
1706,1122,2576
1707,753,385
1708,398,404
1709,35,3492
1710,926,3268
1711,1047,2622
1712,1221,4157
1713,942,1194
1714,547,1937
1715,1152,988
1716,228,2369
1717,981,3853
1718,1203,2683
1719,301,267
1720,1132,3338
1721,639,5125
1722,44,552
1723,1304,3062
1724,605,1650
1725,1181,78
1726,354,692
1727,771,2477
1728,1268,3610
1729,74,1554
1730,119,3322
1731,1310,2465
1732,1211,3794
1733,72,2778
1734,290,3043
1735,1320,579
1736,662,2878
1737,1148,2861
1738,1476,2597
1739,514,4541
1740,490,2119
1741,11,1380
1742,792,1088
1743,730,3135
1744,1472,3136
1745,1263,1384
1746,197,1218
1747,1414,1473
1748,1150,39
1749,410,3766
1750,1367,306
1751,1306,383
1752,909,2338
1753,1331,1636
1754,697,2911
1755,888,4805
1756,834,4793
1757,674,3722
1758,1274,1242
1759,1072,3648
1760,1184,5055
1761,1198,4555
1762,377,4706
1763,124,3244
1764,1079,3906
1765,109,1186
1766,1039,2716
1767,421,4411
1768,512,3629
1769,958,2721
1770,943,3334
1771,976,1773
1772,617,826
1773,286,4698
1774,1144,2207
1775,687,4467
1776,319,1689
1777,149,55
1778,1362,456
1779,1060,835
1780,1114,3961
1781,995,328
1782,241,1117
1783,651,1276
1784,22,4562
1785,1145,3960
1786,484,1368
1787,1030,2525
1788,1185,4342
1789,259,1426
1790,223,3077
1791,908,1757
1792,1303,3392
1793,161,1030
1794,561,1531
1795,965,1656
1796,731,1934
1797,1360,4084
1798,382,411
1799,1163,1129
1800,763,1640
1801,106,2448
1802,493,1841
1803,466,239
1804,942,5157
1805,399,4795
1806,1366,1756
1807,810,3712
1808,1405,10
1809,1171,2806
1810,674,4200
1811,877,4000
1812,607,3171
1813,1020,2648
1814,1492,3962
1815,1202,610
1816,286,2251
1817,720,3114
1818,701,1538
1819,1170,1337
1820,944,1018
1821,67,3451
1822,575,2122
1823,1068,2243
1824,1366,2320
1825,761,666
1826,561,711
1827,1314,1503
1828,473,5203
1829,462,2518
1830,504,3408
1831,1429,1715
1832,678,536
1833,395,1877
1834,1326,2102
1835,460,3356
1836,1254,4721
