,herb,target
1126,109,1461
1127,127,1673
1128,1008,1971
1129,212,4015
1130,577,2921
1131,1388,4198
1132,209,4553
1133,89,4995
1134,1459,4361
1135,1435,2144
1136,951,3577
1137,606,2878
1138,818,4702
1139,556,3054
1140,230,2648
1141,95,1422
1142,896,2735
1143,977,3696
1144,160,795
1145,754,180
1146,371,1867
1147,499,2397
1148,1032,3489
1149,816,4997
1150,650,2859
1151,1199,3215
1152,205,4169
1153,1122,3698
1154,1464,4160
1155,1112,2603
1156,1393,150
1157,342,3761
1158,789,415
1159,683,4807
1160,419,1280
1161,199,4280
1162,160,3988
1163,584,2301
1164,215,4555
1165,293,3765
1166,1294,4931
1167,1075,1907
1168,9,3083
1169,879,2781
1170,639,5092
1171,762,451
1172,23,4623
1173,807,1784
1174,186,4535
1175,340,2472
1176,669,4801
1177,1004,2516
1178,753,1896
1179,1394,1279
1180,976,5131
1181,939,3240
1182,1209,2555
1183,873,2994
1184,79,375
1185,989,2288
1186,983,966
1187,1427,4916
1188,1414,5023
1189,248,1183
1190,64,910
1191,109,1465
1192,0,1095
1193,1328,3865
1194,1454,221
1195,1019,4515
1196,264,140
1197,69,1130
1198,837,4472
1199,731,2711
1200,753,2485
1201,995,1843
1202,578,1939
1203,1161,4204
1204,434,4603
1205,968,3818
1206,971,2365
1207,807,1443
1208,426,1215
1209,724,2489
1210,105,570
1211,1195,1732
1212,698,858
1213,552,2894
1214,1364,1672
1215,803,2501
1216,347,3283
1217,1452,1818
1218,1170,4405
1219,810,238
1220,1221,3891
1221,919,4923
1222,892,2924
1223,920,4371
1224,872,4650
1225,512,1008
1226,798,3165
1227,872,4018
1228,461,3403
1229,459,561
1230,193,3030
1231,749,2539
1232,831,3286
1233,757,1885
1234,185,1891
1235,236,3914
1236,1479,3851
1237,1052,2110
1238,965,4021
1239,1297,2415
1240,123,2211
1241,1289,3706
1242,465,5026
1243,203,3744
1244,455,1572
1245,863,1872
1246,811,776
1247,321,3915
1248,815,3525
1249,693,2660
1250,294,2923
1251,813,2497
1252,1386,2288
1253,540,4896
1254,102,1618
1255,878,3479
1256,1179,4772
1257,1141,4135
1258,708,4410
1259,1430,2546
1260,1270,2471
1261,834,39
1262,1361,464
1263,1036,2413
1264,1134,3648
1265,1052,385
1266,1353,5136
1267,452,122
1268,1209,2863
1269,1219,3847
1270,159,3269
1271,802,4552
1272,1398,3822
1273,1448,128
1274,701,5176
1275,1314,102
1276,1123,3472
1277,230,309
1278,511,514
1279,352,1526
1280,996,2398
1281,8,859
1282,851,4670
1283,1029,1259
1284,1037,4244
1285,824,960
1286,825,1000
1287,657,2332
1288,623,3361
1289,224,2093
1290,795,2391
1291,1018,3622
1292,859,2909
1293,1207,2789
1294,826,2978
1295,452,2968
1296,382,812
1297,164,2189
1298,674,139
1299,1027,4060
1300,1416,4448
1301,734,224
1302,1439,3107
1303,613,661
1304,258,1884
1305,1029,2817
1306,302,3069
1307,772,174
1308,587,4042
1309,90,663
1310,61,327
1311,317,4580
1312,1412,1728
1313,202,4920
1314,489,2228
1315,452,4756
1316,994,2558
1317,902,4169
1318,122,5174
1319,1107,883
1320,1160,1361
1321,324,2812
1322,1352,3647
1323,278,3964
1324,936,2552
1325,43,502
1326,960,967
1327,1470,4510
1328,31,4436
1329,656,2929
1330,731,3609
1331,898,2993
1332,1141,1688
1333,674,1554
1334,171,3355
1335,588,2536
1336,1174,615
1337,45,1998
1338,415,2063
1339,1317,5165
1340,582,3336
1341,1024,4787
1342,1205,1398
1343,1317,4520
1344,1369,1478
1345,381,1642
1346,672,4373
1347,1288,4324
1348,352,3197
1349,1222,5069
1350,190,4656
1351,1426,2328
1352,165,3293
1353,1450,878
1354,1053,2401
1355,682,5026
1356,359,1413
1357,394,2251
1358,263,4137
1359,156,2877
1360,933,3487
1361,328,2079
1362,50,2332
1363,438,3718
1364,1299,30
1365,972,3210
1366,523,1818
1367,1480,1059
1368,1317,314
1369,549,4066
1370,1266,2992
1371,427,1494
1372,1262,2067
1373,420,479
1374,35,5081
1375,976,3118
1376,934,502
1377,345,4802
1378,347,597
1379,1256,1716
1380,1452,695
1381,925,955
1382,1454,3235
1383,435,4763
1384,349,738
1385,479,1695
1386,406,2657
1387,918,2327
1388,757,860
1389,1314,3284
1390,455,139
1391,1008,1535
1392,838,4492
1393,969,2671
1394,701,4921
1395,750,1309
1396,52,5189
1397,680,3528
1398,1245,3182
1399,717,3318
1400,339,2557
1401,1144,2622
1402,34,3039
1403,92,108
1404,631,2904
1405,707,4564
1406,1020,1360
1407,396,1301
1408,617,894
1409,529,3716
1410,255,1380
1411,1211,4132
1412,646,3827
1413,892,2633
1414,803,1241
1415,683,2849
1416,667,1347
1417,1342,1056
1418,754,3596
1419,556,2630
1420,887,4787
1421,1327,4451
1422,1101,3583
1423,1406,169
1424,439,3968
1425,1306,992
1426,1068,2263
1427,475,270
1428,1197,3938
1429,1012,869
1430,1324,1309
1431,670,5136
1432,1374,2529
1433,1231,4145
1434,1413,404
1435,1384,1281
1436,1132,746
1437,5,3059
1438,758,842
1439,881,358
1440,1395,4504
1441,169,1402
1442,112,4840
1443,1094,3003
1444,205,1668
1445,1065,2660
1446,656,2931
1447,729,3699
1448,1015,1604
1449,1490,1356
1450,209,1330
1451,1114,4633
1452,630,2092
1453,571,1418
1454,581,100
1455,408,563
1456,1039,5089
1457,989,163
1458,1148,2415
1459,1032,5143
1460,413,4017
1461,785,2798
1462,691,2920
1463,371,4156
1464,83,2785
1465,512,3111
1466,471,968
1467,1026,607
1468,168,3522
1469,289,480
1470,935,780
1471,850,4319
1472,61,3873
1473,1282,5091
1474,1289,2920
1475,1116,1042
1476,200,2340
1477,314,1457
1478,922,940
1479,97,194
1480,758,2499
1481,856,4858
1482,1027,1444
1483,636,4287
1484,583,3598
1485,759,4891
1486,1330,255
1487,1011,1513
1488,1091,1962
1489,783,2593
1490,148,4628
1491,182,2076
1492,633,476
1493,178,2884
1494,1427,3673
1495,1230,3238
1496,1365,4124
1497,1470,3432
1498,542,303
1499,1140,1502
1500,643,1108
1501,1471,2687
1502,825,3736
1503,594,427
1504,470,2142
1505,1288,2422
1506,1486,5160
1507,500,939
1508,960,3419
1509,802,3937
1510,364,603
1511,64,833
1512,648,3929
1513,1158,4190
1514,1136,98
1515,546,657
1516,1240,4888
1517,1007,5061
1518,396,2686
1519,110,4079
1520,561,2177
1521,1436,1203
1522,1300,1265
1523,1139,2388
1524,992,4214
1525,97,408
1526,919,1761
1527,490,3150
1528,504,987
1529,606,1394
1530,253,3854
1531,227,2392
1532,8,484
1533,23,2385
1534,577,3987
1535,340,1461
1536,1043,72
1537,357,3094
1538,425,5154
1539,777,4343
1540,1005,863
1541,1470,1648
1542,90,1507
1543,313,4677
1544,484,571
1545,401,247
1546,373,2396
1547,1245,3919
1548,963,2171
1549,84,1413
1550,1088,4430
1551,554,5211
1552,989,4912
1553,783,1561
1554,477,4144
1555,397,2713
1556,1462,1876
1557,1418,2960
1558,1118,2568
1559,224,2317
1560,1026,2514
1561,471,2837
1562,440,2418
1563,859,2058
1564,553,329
1565,1299,2713
1566,266,1250
1567,331,4534
1568,263,2045
1569,266,4953
1570,1316,3137
1571,1405,1363
1572,683,4613
1573,6,346
1574,808,2488
1575,114,3916
1576,1116,150
1577,211,1430
1578,16,1262
1579,51,339
1580,1135,1221
1581,710,1421
1582,1115,872
1583,1012,3155
1584,955,4374
1585,585,2772
1586,58,2558
1587,69,2010
1588,1345,3131
1589,312,3150
1590,257,955
1591,517,5081
1592,844,3730
1593,154,4470
1594,884,294
1595,1235,2108
1596,469,4756
1597,1272,3357
1598,210,2232
1599,259,4017
1600,212,3722
1601,1336,4085
1602,591,1910
1603,866,1002
1604,920,3399
1605,1247,1113
1606,1125,3656
1607,477,402
1608,759,3221
1609,1294,4842
1610,67,3689
1611,919,1649
1612,177,4665
1613,229,999
1614,664,3621
1615,290,2020
1616,635,1097
1617,987,2753
1618,1028,4412
1619,1333,293
1620,564,2045
1621,1359,1944
1622,1331,2062
1623,386,417
1624,1062,4888
1625,183,66
1626,804,4654
1627,624,1148
1628,438,3058
1629,371,4914
1630,84,196
1631,807,5119
1632,1002,3671
1633,1085,4171
1634,845,4733
1635,595,547
1636,883,972
1637,1015,4781
1638,601,3942
1639,117,5176
1640,1245,1121
1641,720,4701
1642,51,1684
1643,22,1679
1644,1410,2865
1645,73,4968
1646,408,4759
1647,135,1986
1648,1394,1137
1649,1257,1031
1650,783,4381
1651,1467,5018
1652,101,4824
1653,85,1086
1654,85,4898
1655,877,5108
1656,1226,597
1657,11,3209
1658,86,2138
1659,311,2624
1660,620,3032
1661,167,2870
1662,807,185
1663,806,1123
1664,1453,3251
1665,667,4547
1666,1279,4860
1667,140,742
1668,72,2016
1669,13,114
1670,716,2843
1671,1447,677
1672,460,376
1673,1410,3999
1674,430,3587
1675,102,1397
1676,1036,4225
1677,179,3608
1678,774,403
1679,320,1143
1680,1046,4069
1681,52,3824
1682,125,4633
1683,1114,2457
1684,185,4009
1685,1202,3946
1686,1067,3221
1687,867,3612
1688,453,4176
1689,521,3847
1690,228,4588
1691,836,2398
1692,1143,1117
1693,692,4298
1694,490,1643
1695,804,4658
1696,817,2432
1697,1446,178
1698,1332,1206
1699,70,5025
1700,135,5170
1701,844,5140
1702,6,619
1703,978,517
1704,837,2612
1705,862,4325
1706,313,1179
1707,162,3763
1708,1021,5051
1709,180,3563
1710,105,4663
1711,280,1570
1712,1352,4601
1713,164,2860
1714,775,1410
1715,1075,229
1716,948,1788
1717,1087,2076
1718,1492,3086
1719,1077,1115
1720,555,3141
1721,1234,980
1722,76,3491
1723,179,1941
1724,1130,3681
1725,1001,2118
1726,1233,2706
1727,966,3908
1728,1302,248
1729,657,2797
1730,889,5175
1731,817,4542
1732,146,1502
1733,918,2101
1734,1294,3455
1735,75,4757
1736,1237,1293
1737,1133,945
1738,1100,802
1739,520,2679
1740,1319,546
1741,205,2476
1742,533,2173
1743,198,4722
1744,1341,1836
1745,1456,2024
1746,168,4240
1747,1269,5058
1748,642,3780
1749,462,5166
1750,595,2817
1751,661,1964
1752,1092,4390
1753,140,4725
1754,482,1064
1755,48,390
1756,998,2396
1757,823,4345
1758,360,1866
1759,237,3060
1760,833,3738
1761,693,4274
1762,664,4678
1763,733,125
1764,1401,602
1765,1383,225
1766,1263,3544
1767,283,1778
1768,601,4484
1769,1321,3578
1770,565,2874
1771,777,3746
1772,639,4786
1773,200,2035
1774,340,5028
1775,1055,1048
1776,1334,3341
1777,1208,4465
1778,1308,1119
1779,326,1937
1780,1485,1660
1781,1053,204
1782,1158,1015
1783,527,426
1784,1334,1602
1785,315,545
1786,599,1850
1787,860,1128
1788,1192,2419
1789,1327,2098
1790,1296,3072
1791,937,744
1792,215,764
1793,329,1254
1794,397,1092
1795,1076,752
1796,905,262
1797,1061,2191
1798,884,2078
1799,923,3710
1800,1162,4340
1801,890,2860
1802,444,296
1803,262,1621
1804,1056,3734
1805,366,2811
1806,505,2522
1807,1423,1514
1808,291,694
1809,168,2854
1810,744,4294
1811,1460,2039
1812,1438,151
1813,1291,863
1814,706,424
1815,1425,4508
1816,827,4991
1817,1248,3619
1818,52,1566
1819,199,5075
1820,1069,2311
1821,83,3744
1822,206,1178
1823,433,2627
1824,187,1772
1825,389,3798
1826,1434,1191
1827,1007,3286
1828,1048,683
1829,583,4023
1830,532,3223
1831,1332,2697
1832,1092,2019
1833,1386,3013
1834,493,4867
1835,747,2568
1836,797,1866
1837,827,4336
1838,1434,3734
1839,697,2931
1840,575,2477
1841,1180,4806
