,herb,target
548,1380,4632
549,933,3228
550,1487,3962
551,916,3789
552,82,3689
553,1373,3379
554,170,705
555,1351,2293
556,916,3699
557,380,3319
558,207,2346
559,1430,4159
560,282,382
561,191,2335
562,229,2810
563,846,3757
564,451,850
565,1408,4829
566,60,2090
567,238,4015
568,1373,1259
569,236,1353
570,17,2515
571,178,1694
572,313,1371
573,602,3789
574,256,1488
575,875,4774
576,1462,3252
577,1122,4632
578,1186,1474
579,1150,1789
580,879,2813
581,755,192
582,530,4726
583,1436,1721
584,238,526
585,1090,151
586,760,722
587,731,2000
588,223,1338
589,153,1812
590,869,3127
591,851,4936
592,962,4273
593,720,538
594,886,4406
595,186,1871
596,1380,3075
597,1130,2346
598,282,2602
599,1436,2726
600,1043,604
601,614,492
602,501,2337
603,1161,192
604,10,2052
605,975,1734
606,217,146
607,324,628
608,1105,3394
609,900,1474
610,983,774
611,1010,2844
612,399,2810
613,87,1397
614,587,2163
615,1461,3265
616,5,628
617,731,3154
618,360,634
619,351,2609
620,210,1628
621,890,4917
622,1201,3665
623,1361,4573
624,715,1075
625,1301,3440
626,1161,811
627,153,647
628,1065,4273
629,1428,2170
630,572,2171
631,722,662
632,153,604
633,426,134
634,688,4804
635,637,2335
636,862,37
637,800,1508
638,519,843
639,34,3394
640,1082,3252
641,1102,4842
642,380,750
643,502,1622
644,916,751
645,73,4767
646,70,192
647,320,3171
648,711,322
649,426,1911
650,41,1870
651,1436,628
652,1443,843
653,1039,1362
654,217,4250
655,459,291
656,711,2157
657,780,5201
658,855,146
659,46,322
660,210,3252
661,1424,4573
662,831,3962
663,1356,3554
664,1361,1804
665,1340,4970
666,426,1240
667,1200,3252
668,920,3965
669,278,3394
670,535,3689
671,1366,1587
672,64,4978
673,21,478
674,755,4736
675,1256,604
676,688,1313
677,482,2346
678,479,553
679,780,2702
680,210,965
681,916,3514
682,272,843
683,500,854
684,1166,2287
685,1361,4581
686,587,192
687,978,1795
688,911,1332
689,477,4867
690,626,4729
691,1009,1812
692,831,4250
693,884,965
694,886,1041
695,884,3252
696,624,816
697,1400,1488
698,1358,656
699,1410,1508
700,755,2844
701,94,163
702,1079,1884
703,1076,438
704,680,144
705,869,2337
706,1367,2726
707,1032,2810
708,1155,929
709,472,857
710,795,2965
711,537,2433
712,1200,2576
713,193,538
714,916,262
715,557,751
716,1424,627
717,160,3129
718,1295,3724
719,1375,3908
720,1458,1488
721,1294,1018
722,380,656
723,1278,5072
724,34,3252
725,1155,3679
726,557,4573
727,170,908
728,396,3252
729,552,5131
730,983,3171
731,1313,1474
732,942,1474
733,987,3289
734,530,4024
735,312,3154
736,1408,2844
737,586,3839
738,1375,4467
739,767,495
740,65,3104
741,713,1366
742,1393,531
743,942,3075
744,1115,538
745,993,4059
746,1457,5000
747,472,3075
748,1078,2755
749,70,854
750,515,1488
751,588,350
752,920,3250
753,1267,1353
754,560,3394
755,1170,2726
756,1241,2709
757,210,4605
758,1090,5148
759,835,1354
760,492,2540
761,382,1899
762,769,2518
763,643,1018
764,382,144
765,947,2810
766,720,21
767,358,4815
768,73,5181
769,586,1474
770,1322,4300
771,1105,1366
772,690,707
773,846,647
774,1336,1812
775,170,187
776,46,843
777,396,4829
778,512,1221
779,637,2810
780,426,4159
781,382,322
782,568,2810
783,128,65
784,1161,4380
785,73,1474
786,472,3703
787,900,4397
788,235,539
789,1241,1075
790,731,634
791,644,1018
792,1422,1561
793,862,5072
794,1085,1488
795,239,2844
796,942,3122
797,1380,894
798,1361,3603
799,1184,322
800,187,3172
801,22,4813
802,600,5057
803,189,3908
804,439,146
805,701,631
806,482,2335
807,983,3134
808,1017,647
809,1474,843
810,70,3171
811,426,2335
812,690,4959
813,547,3646
814,170,4372
815,711,3394
816,182,4867
817,316,3375
818,1349,2287
819,102,3768
820,631,120
821,1182,345
822,920,4632
823,513,4467
824,1035,4273
825,665,564
826,70,816
827,186,835
828,851,4682
829,754,4350
830,82,1128
831,82,4674
832,573,843
833,217,2810
834,1044,1890
835,376,4838
836,1249,1018
837,320,3784
838,260,1972
839,1107,830
840,572,1497
841,614,5072
842,1065,3655
843,127,631
844,148,4273
845,587,2521
846,620,3252
847,1034,4049
848,717,2645
849,720,2540
850,560,4804
851,719,3171
852,87,3485
853,181,345
854,690,2437
855,223,3789
856,1313,2000
857,1070,1911
858,360,3250
859,845,1362
860,1042,2576
861,719,1128
862,851,4292
863,210,2655
864,916,1812
865,632,1474
866,210,722
867,1340,1811
868,406,2047
869,48,1538
870,573,2190
871,348,5204
872,920,634
873,1313,5181
874,1256,647
875,412,4250
876,64,1681
877,920,526
878,570,3394
879,1458,3633
880,1447,2070
881,862,4607
882,1324,1474
883,1406,3252
884,869,2711
885,846,854
886,800,1474
887,1295,4273
888,1371,1018
889,1421,1320
890,878,5072
891,1370,3633
892,1310,3008
893,916,4273
894,1199,3252
895,399,4273
896,1443,2540
897,637,21
898,1158,3665
899,1190,2000
900,410,5181
901,242,4167
902,1450,4471
903,940,3703
904,1017,2552
905,17,2702
906,60,2070
907,351,1783
908,504,4167
909,1111,1587
910,37,2815
911,1072,848
912,851,2703
913,1025,2047
914,1115,2189
915,87,2240
916,893,3075
917,54,5057
918,203,1960
919,312,805
920,436,73
921,932,843
922,873,4674
923,1466,1538
924,273,5073
925,472,1508
926,1428,1474
927,1450,4877
928,1234,4736
929,1447,1692
930,774,108
931,879,2355
932,1197,2755
933,626,492
934,396,1899
935,1371,4462
936,906,3394
937,1204,3699
938,1270,5138
939,210,4589
940,706,1434
941,219,94
942,862,3544
943,436,662
944,1295,2098
945,1349,5072
946,1236,5050
947,510,2293
948,805,1722
949,100,1474
950,1412,1000
951,320,1128
952,834,1320
953,1036,3394
954,1444,1474
955,557,55
956,901,2157
957,864,5106
958,978,5181
959,458,2810
960,1408,4624
961,879,1822
962,1182,2967
963,375,1508
964,1393,2437
965,375,857
966,367,4682
967,963,2818
968,1205,1561
969,454,850
970,85,3375
971,513,645
972,1225,315
973,1115,110
974,77,1870
975,552,850
976,488,146
977,1464,1117
978,1448,2781
979,1313,903
980,261,526
981,768,1701
982,988,564
983,1373,3703
984,1373,4729
985,942,3127
986,1170,1963
987,727,492
988,410,1259
989,12,4687
990,634,3265
991,261,2000
992,1182,1569
993,1056,4273
994,1474,3794
995,560,1783
996,1445,4573
997,851,4305
998,261,2702
999,1186,5181
1000,87,2795
1001,455,604
1002,1013,3699
1003,1180,146
1004,893,2335
1005,920,1214
1006,1436,1221
1007,117,5150
1008,1371,854
1009,315,5042
1010,360,3627
1011,963,4059
1012,210,645
1013,376,553
1014,630,4519
1015,851,35
1016,203,2519
1017,1443,1018
1018,537,1366
1019,375,854
1020,1401,647
1021,428,65
1022,300,3627
1023,73,1397
1024,823,192
1025,1073,1320
1026,755,528
1027,1234,850
1028,465,2684
1029,749,2346
1030,193,3394
1031,8,722
1032,1200,830
1033,1416,5087
1034,665,3252
1035,1297,2056
1036,1105,444
1037,597,4752
1038,1184,1000
1039,1379,3986
1040,1025,1179
1041,11,3252
1042,978,4856
1043,920,146
1044,223,4250
1045,145,1362
1046,970,3394
1047,1186,835
1048,458,1582
1049,404,4877
1050,269,3789
1051,904,531
1052,1102,2382
1053,245,3848
1054,1170,5000
1055,188,4736
1056,245,3122
1057,978,4273
1058,1249,564
1059,920,4273
1060,1161,1482
1061,579,4250
1062,351,2129
1063,138,5109
1064,1016,3703
1065,183,4815
1066,1034,2609
1067,1297,3171
1068,273,2170
1069,1361,3252
1070,1115,4637
1071,105,21
1072,361,3187
1073,937,531
1074,157,553
1075,884,2355
1076,161,4804
1077,160,5050
1078,1437,2190
1079,135,3962
1080,400,322
1081,510,2726
1082,428,2540
1083,947,3075
1084,688,1812
1085,1374,3322
1086,1205,2337
1087,600,3815
1088,408,1488
1089,217,4015
1090,182,3018
1091,713,4777
1092,178,3171
1093,816,4563
1094,238,5140
1095,1011,2515
1096,920,553
1097,360,4674
1098,769,526
1099,1367,4682
1100,719,4250
1101,82,1366
1102,1105,929
1103,1167,531
1104,706,2515
1105,22,3394
1106,663,4467
1107,906,4467
1108,731,857
1109,1111,192
1110,862,2518
1111,220,2205
1112,410,5140
1113,557,2070
1114,920,3171
1115,479,2335
1116,588,1286
1117,1458,2335
1118,207,322
1119,1436,4404
1120,1375,2844
1121,890,856
1122,293,1320
1123,60,192
1124,512,1722
1125,934,4884
1126,787,4856
1127,537,1871
1128,1424,1783
1129,88,146
1130,1009,4348
1131,1311,411
1132,1433,627
1133,916,3985
1134,263,146
1135,851,355
1136,513,4045
1137,680,4624
1138,459,1316
1139,920,3330
1140,1190,3152
1141,375,2844
1142,82,929
1143,426,5181
1144,769,2240
1145,569,2295
1146,829,843
1147,1203,4630
1148,242,2047
1149,170,2155
1150,896,478
1151,1458,4250
1152,73,3440
1153,1295,645
1154,361,521
1155,64,971
1156,1371,315
1157,1424,4273
1158,685,1474
1159,807,2000
1160,1237,3322
1161,339,2335
1162,838,3056
1163,1034,2335
1164,1186,234
1165,283,345
1166,1128,1354
1167,482,805
1168,761,830
1169,879,2931
1170,1013,2887
1171,1161,3252
1172,1412,2335
1173,1325,5183
1174,1197,1488
1175,1276,854
1176,238,1809
1177,260,1332
1178,1440,942
1179,256,4250
1180,312,1457
1181,1122,146
1182,413,2240
1183,135,4406
1184,1421,4012
1185,1025,2205
1186,382,21
1187,1408,4804
1188,1427,192
1189,1111,2337
1190,949,218
1191,293,4779
1192,201,2810
1193,1105,1128
1194,73,627
1195,186,1240
1196,1421,4924
1197,1358,4115
1198,1256,4241
1199,1173,564
1200,375,2607
1201,1187,1911
1202,340,492
1203,663,5058
1204,207,4937
1205,1450,1230
1206,599,151
1207,893,192
1208,193,662
1209,893,986
1210,270,1212
1211,1225,4804
1212,219,2337
1213,472,4115
1214,27,929
1215,645,3027
1216,1412,2634
1217,893,1702
1218,320,843
1219,878,3252
1220,916,759
1221,787,1911
1222,178,4674
1223,1230,2287
1224,851,3152
1225,1348,875
1226,1256,1625
1227,372,2112
1228,210,3699
1229,392,1701
1230,879,4133
1231,906,3530
1232,1047,2170
1233,767,5185
1234,1173,131
1235,1436,3152
1236,1375,226
1237,535,875
1238,101,559
1239,1010,1339
1240,857,192
1241,1461,3394
1242,1313,4512
1243,1259,1018
1244,780,2157
1245,1197,1218
1246,1161,2887
1247,1108,1117
1248,353,3768
1249,1225,2335
1250,138,526
1251,140,1722
1252,1458,856
1253,409,1789
1254,1142,146
1255,361,3689
1256,731,627
1257,690,1173
1258,560,1930
1259,324,1397
1260,220,929
1261,879,628
1262,304,1870
1263,242,1561
1264,1361,2410
1265,1077,2170
1266,87,2112
1267,502,1074
1268,1034,4937
1269,1065,1474
1270,1214,1911
1271,361,3104
1272,434,3171
1273,637,750
1274,64,1701
1275,947,843
1276,304,4250
1277,219,3703
1278,191,1702
1279,73,971
1280,207,120
1281,969,3517
1282,505,3171
1283,862,1983
1284,968,1890
1285,800,4167
1286,699,2709
1287,968,564
1288,713,908
1289,537,3703
1290,315,326
1291,1311,5204
1292,73,705
1293,690,1221
1294,1239,146
1295,64,3514
1296,916,3182
1297,60,1060
1298,1457,2205
1299,1025,2781
1300,70,750
1301,90,3075
1302,1366,2709
1303,199,4250
1304,87,4845
1305,343,4856
1306,1487,1640
1307,495,3171
1308,1380,1259
1309,713,2810
1310,713,3949
1311,1102,1692
1312,844,4202
1313,1167,3171
1314,1108,1526
1315,1144,146
1316,690,5072
1317,1456,3152
1318,713,1128
1319,880,2205
1320,339,3703
1321,916,4511
1322,873,3265
1323,1183,1474
1324,522,875
1325,197,5181
1326,1182,559
1327,27,1587
1328,1375,750
1329,1102,1022
1330,242,322
1331,1256,4856
1332,924,3772
1333,787,2844
1334,643,2003
1335,1016,814
1336,1013,871
1337,884,4807
1338,1197,3394
1339,1351,2726
1340,1175,5135
1341,848,3127
1342,728,117
1343,1389,3252
1344,711,1526
1345,101,4867
1346,974,3668
1347,193,1722
1348,395,3456
1349,993,1628
1350,64,1622
1351,1375,2000
1352,573,4804
1353,175,966
1354,1349,843
1355,706,1722
1356,884,1488
1357,1021,4937
1358,70,1739
1359,980,850
1360,1150,1474
1361,77,2070
1362,40,4467
1363,587,4581
1364,470,270
1365,1380,34
1366,1301,3815
1367,105,3171
1368,1079,2293
1369,87,857
1370,406,3075
1371,1428,2205
1372,939,1240
1373,371,3394
1374,1292,843
1375,210,3643
1376,1061,192
1377,511,604
1378,634,5147
1379,287,1214
1380,1105,647
1381,1327,1706
1382,1455,2630
1383,948,2348
1384,557,1018
1385,1167,2518
1386,996,316
1387,257,4856
1388,1077,345
1389,512,564
1390,1053,1018
1391,626,3171
1392,1322,1595
1393,424,2170
1394,920,1831
1395,82,4736
1396,1267,1254
1397,223,986
1398,1080,875
1399,324,843
1400,492,1474
1401,634,192
1402,1068,2157
1403,983,4337
1404,1437,2267
1405,1170,627
1406,713,707
1407,588,871
1408,235,526
1409,906,2894
1410,1173,146
1411,720,2346
1412,361,2322
1413,1361,3353
1414,1204,2346
1415,1274,1392
1416,1076,1018
1417,193,4815
1418,1002,1488
1419,256,1734
1420,82,2361
1421,1087,708
1422,720,750
1423,64,3633
1424,410,1338
1425,339,4749
1426,1102,2815
1427,767,4767
1428,838,4406
1429,1448,1362
1430,143,1788
1431,1246,4798
1432,235,4632
1433,1077,1508
1434,884,282
1435,1448,1018
1436,570,3127
1437,361,5120
1438,73,3768
1439,320,4467
1440,731,4856
1441,1450,4348
1442,380,37
1443,880,553
1444,1351,421
1445,519,4973
1446,1173,1734
1447,312,835
1448,112,4273
1449,1380,5181
1450,1408,1354
1451,1115,2866
1452,1239,3152
1453,851,938
1454,1017,1812
1455,935,4068
1456,851,1734
1457,668,2965
1458,87,2755
1459,1457,553
1460,1450,3171
1461,537,3666
1462,34,843
1463,1450,4777
1464,743,3912
1465,210,3035
1466,101,345
1467,760,4044
1468,1389,1060
1469,670,850
1470,570,526
1471,278,5148
1472,530,4815
1473,645,2634
1474,263,2335
1475,21,86
1476,477,1041
1477,1316,234
1478,230,26
1479,1090,564
1480,551,151
1481,263,3252
1482,552,1508
1483,973,3804
1484,304,192
1485,1456,444
1486,413,4213
1487,976,2709
1488,758,146
1489,1111,1018
1490,1203,3177
1491,940,4341
1492,1427,2630
1493,1197,192
1494,198,2810
1495,586,1565
1496,760,2280
1497,193,526
1498,944,1911
1499,1251,411
1500,82,1320
1501,1436,3633
1502,703,4871
1503,321,1626
1504,893,2540
1505,1063,3965
1506,48,2607
1507,264,1474
1508,390,3394
1509,82,1743
1510,142,4225
1511,720,1488
1512,731,931
1513,1224,2844
1514,1450,5181
1515,1409,1230
1516,153,107
1517,977,971
1518,287,2545
1519,1161,1783
1520,479,2810
1521,1021,4607
1522,1456,4573
1523,1422,1488
1524,372,4015
1525,529,3347
1526,547,854
1527,697,634
1528,415,3171
1529,1036,4736
1530,1068,2702
1531,500,678
1532,1011,1474
1533,70,5058
1534,1236,97
1535,537,2515
1536,916,1221
1537,1225,2437
1538,587,3352
1539,179,5181
1540,690,2518
1541,123,2195
1542,570,843
1543,202,2175
1544,338,722
1545,579,1735
1546,890,1488
1547,1182,526
1548,768,2702
1549,873,1783
1550,296,2157
1551,66,1221
1552,82,4419
1553,1028,971
1554,1433,3520
1555,714,4633
1556,630,805
1557,1105,3627
1558,1170,4736
1559,1408,1000
1560,223,1474
1561,406,4250
1562,1351,5203
1563,884,850
1564,630,444
1565,458,4687
1566,170,634
1567,1067,4573
1568,217,3789
1569,125,3898
1570,1461,526
1571,1224,1098
1572,916,4804
1573,767,3794
1574,626,3005
1575,637,2540
1576,1201,3273
1577,309,2335
1578,731,3171
1579,426,526
1580,728,2518
1581,1067,3075
1582,1297,3027
1583,186,3047
1584,1295,3949
1585,143,2844
1586,238,647
1587,1437,750
1588,782,2521
1589,1426,2736
1590,451,495
1591,1190,1128
1592,1325,2810
1593,437,3768
1594,235,26
1595,569,3091
1596,94,553
1597,1076,146
1598,880,3394
1599,127,3172
1600,203,4341
1601,410,4015
1602,1063,329
1603,879,1827
1604,453,3252
1605,1202,1320
1606,1373,2047
1607,529,4936
1608,937,1370
1609,537,3674
1610,1436,110
1611,527,1320
1612,82,1871
1613,1475,192
1614,415,3646
1615,711,3265
1616,1314,4777
1617,1105,1734
1618,334,757
1619,1443,4864
1620,105,4736
1621,599,3171
1622,242,1722
1623,380,2518
1624,376,1457
1625,376,1474
1626,170,4462
1627,235,1488
1628,203,34
1629,1436,4879
1630,334,3122
1631,389,722
1632,46,2295
1633,70,662
1634,891,2157
1635,1307,1128
1636,339,656
1637,1450,1940
1638,261,2335
1639,1016,5171
1640,412,2810
1641,570,4044
1642,1307,192
1643,552,3699
1644,256,835
1645,389,2287
1646,87,1895
1647,1373,1474
1648,1371,965
1649,787,2540
1650,569,5037
1651,184,478
1652,123,4250
1653,128,2440
1654,760,3252
1655,1338,2810
1656,182,5073
1657,920,1320
1658,210,4196
1659,241,2003
1660,510,1694
1661,937,647
1662,351,3146
1663,537,3784
1664,1021,1488
1665,1013,234
1666,426,854
1667,1301,4695
1668,993,2518
1669,862,3154
1670,170,3699
1671,193,1488
1672,1291,531
1673,207,1320
1674,82,2743
1675,1422,3379
1676,769,843
1677,1011,4959
1678,987,26
1679,102,163
1680,731,3699
1681,1379,647
1682,37,3633
1683,482,1474
1684,1381,1298
1685,1293,1508
1686,1068,2346
1687,1226,3352
1688,93,843
1689,688,1366
1690,1291,816
1691,1169,192
1692,60,1812
1693,388,2170
1694,977,848
1695,906,2965
1696,1406,3927
1697,680,5147
1698,395,86
1699,184,2293
1700,37,2320
1701,886,722
1702,135,3665
1703,851,5203
1704,688,1362
1705,634,1722
1706,170,3668
1707,846,3355
1708,1316,647
1709,64,4573
1710,529,1730
1711,472,564
1712,688,541
1713,711,192
1714,1340,3552
1715,636,5183
1716,588,4893
1717,761,146
1718,210,2355
1719,519,2337
1720,1373,4605
1721,768,3252
1722,588,1831
1723,711,4250
1724,235,1885
1725,968,816
1726,1373,4838
1727,1371,2716
1728,219,1488
1729,73,854
1730,943,2381
1731,648,5072
1732,795,857
1733,455,4305
1734,1170,1474
1735,1074,2112
1736,570,705
1737,143,2112
1738,728,1488
1739,1173,4519
1740,586,2441
1741,1168,903
1742,73,857
1743,193,1811
1744,1184,1474
1745,529,875
1746,626,1362
1747,731,2810
1748,713,2457
1749,1311,1681
1750,1301,1474
1751,1314,1488
1752,434,1508
1753,105,2844
1754,1437,4410
1755,315,3152
1756,525,3544
1757,731,506
1758,239,192
1759,73,3668
1760,656,3603
1761,64,448
1762,851,1743
1763,1437,1366
1764,502,1488
1765,315,3252
1766,988,2170
1767,223,647
1768,939,4917
1769,1367,2810
1770,233,2433
1771,1345,590
1772,256,1354
1773,1448,3789
1774,1397,1812
1775,602,4632
1776,1110,1488
1777,849,903
1778,560,3037
1779,1267,2518
1780,477,3003
1781,912,1692
1782,879,3394
1783,82,564
1784,435,3252
1785,1430,541
1786,1141,1488
1787,719,3623
1788,55,2287
1789,699,1812
1790,84,1474
1791,1301,750
1792,105,3056
1793,395,2810
1794,723,526
1795,360,409
1796,1234,3127
1797,1380,538
1798,543,345
1799,557,4674
1800,942,2521
1801,851,3314
1802,1028,4674
1803,324,1977
1804,795,488
1805,557,4419
1806,224,3171
1807,993,1254
1808,851,4853
1809,316,2070
1810,361,3002
1811,382,4624
1812,69,2205
1813,1436,3252
1814,82,146
1815,270,192
1816,1069,1688
1817,1065,1977
1818,864,2170
1819,1149,4250
1820,890,1800
1821,272,3252
1822,570,2844
1823,1073,875
1824,537,4467
1825,937,1811
1826,1408,3394
1827,1421,3171
1828,170,769
1829,1111,3005
1830,1256,1366
1831,529,2810
1832,270,3668
1833,802,2702
1834,1068,2335
1835,73,5106
1836,1382,1488
1837,552,4783
1838,1241,3394
1839,1021,4337
1840,1301,3655
1841,1042,3646
1842,643,1539
1843,230,4348
1844,1170,4573
1845,848,3037
1846,996,843
1847,1062,5181
1848,742,1320
1849,1028,151
1850,27,2205
1851,1111,647
1852,428,977
1853,453,3437
