,herb,target
151,472,4475
152,313,1082
153,1174,4923
154,1074,417
155,1320,3420
156,196,3740
157,823,2492
158,720,4454
159,928,4034
160,171,2889
161,1422,2025
162,167,4812
163,982,4117
164,869,164
165,1022,1691
166,340,3940
167,288,4281
168,727,3139
169,881,4245
170,60,4026
171,1065,412
172,562,2757
173,545,4404
174,704,1280
175,209,4143
176,1177,2359
177,1469,3208
178,343,4798
179,479,365
180,341,2201
181,6,895
182,37,4771
183,456,893
184,1031,4074
185,929,1724
186,507,1609
187,110,4683
188,219,966
189,415,4820
190,353,2952
191,1407,3301
192,428,3888
193,1132,4961
194,247,1177
195,129,2706
196,1276,2498
197,238,4546
198,529,2655
199,171,813
200,1420,315
201,1217,2839
202,844,4785
203,433,4562
204,1300,420
205,1318,3159
206,573,211
207,535,118
208,54,2939
209,1483,5052
210,605,3586
211,381,1547
212,693,1512
213,762,1171
214,44,2554
215,1002,570
216,1348,1831
217,1277,2547
218,232,818
219,1353,3518
220,611,11
221,655,2154
222,1072,4096
223,1038,4473
224,1437,190
225,1142,5058
226,445,3130
227,1066,4005
228,227,1809
229,1188,2942
230,328,4178
231,731,1935
232,882,1481
233,1196,4353
234,1007,1477
235,38,1342
236,341,3399
237,808,1624
238,174,3939
239,1307,4844
240,513,2178
241,1059,3622
242,330,3085
243,961,1873
244,155,2260
245,1454,1120
246,535,2022
247,563,720
248,788,1966
249,1134,610
250,523,4644
251,638,1588
252,1436,3169
253,710,4408
254,772,1503
255,774,4430
256,113,583
257,322,334
258,282,1674
259,1320,1267
260,540,909
261,96,2205
262,238,2108
263,145,3340
264,722,3251
265,318,3497
266,1383,2620
267,906,1836
268,913,3103
269,973,2218
270,1185,5189
271,1374,3166
272,248,3814
273,34,306
274,785,3123
275,707,4624
276,1468,3091
277,57,2879
278,970,192
279,139,745
280,1106,3398
281,73,3909
282,433,578
283,130,4764
284,1494,708
285,1405,3065
286,195,1795
287,1436,61
288,279,2633
289,637,2138
290,1016,1144
291,410,3176
292,793,4116
293,1182,4852
294,381,4095
295,981,3813
296,435,2678
297,1480,1429
298,762,4950
299,791,3492
300,420,3853
301,965,540
302,1433,4690
303,498,3130
304,535,1892
305,273,834
306,232,570
307,974,2592
308,1404,5025
309,851,534
310,1149,1123
311,1228,4277
312,385,4154
313,200,4271
314,897,286
315,1117,418
316,874,411
317,1473,1002
318,1378,3756
319,633,2237
320,1368,873
321,688,4905
322,1157,1994
323,1098,2826
324,742,78
325,1269,50
326,729,4107
327,1339,4890
328,1127,739
329,1260,4141
330,304,3856
331,639,3457
332,512,2951
333,1140,951
334,1346,2426
335,1036,2008
336,27,2020
337,489,3874
338,430,1019
339,1137,463
340,694,4482
341,806,1340
342,832,4545
343,1391,1976
344,403,4408
345,1323,4532
346,896,2550
347,901,1819
348,1038,5105
349,1454,3367
350,142,601
351,190,4661
352,482,4127
353,164,3660
354,1190,2591
355,341,4706
356,353,2313
357,877,3806
358,36,1753
359,915,2042
360,1259,4204
361,1386,2193
362,111,850
363,495,5048
364,702,4220
365,1434,2729
366,204,5003
367,350,3811
368,887,77
369,1402,4194
370,926,2672
371,534,2484
372,321,1169
373,138,2579
374,926,5177
375,747,194
376,1364,4573
377,179,1512
378,500,191
379,1368,3852
380,784,2353
381,98,3910
382,1189,805
383,1142,269
384,1287,777
385,696,4590
386,241,540
387,1060,4488
388,672,4846
389,1081,3186
390,61,3370
391,870,2289
392,1140,3178
393,1173,780
394,48,1889
395,258,1683
396,1121,3745
397,220,1271
398,451,1274
399,625,2013
400,75,431
401,1312,5049
402,875,237
403,573,4913
404,723,336
405,1187,2953
406,1127,1512
407,595,1264
408,766,14
409,1353,701
410,888,2438
411,452,4191
412,1399,5181
413,1325,839
414,676,5171
415,916,4415
416,357,272
417,1336,2095
418,1142,167
419,1095,5009
420,64,2846
421,462,3082
422,624,348
423,900,195
424,167,2716
425,1124,4817
426,692,95
427,633,3473
428,63,3308
429,72,1377
430,1174,1843
431,1245,2014
432,796,2821
433,1252,2047
434,765,3752
435,702,4401
436,741,3188
437,794,4148
438,957,2493
439,1294,906
440,1104,5127
441,1170,3486
442,320,2810
443,1123,3395
444,1153,3789
445,639,845
446,1007,1035
447,946,2418
448,323,345
449,404,1354
450,1151,3134
451,760,2854
452,857,2399
453,19,3726
454,333,1405
455,21,1558
456,440,1388
457,543,856
458,456,352
459,618,1524
460,53,2303
461,919,2744
462,259,2057
463,413,213
464,215,1898
465,318,2193
466,1024,3645
467,1,2884
468,903,4424
469,1084,3186
470,907,5123
471,26,4177
472,207,3681
473,167,3683
474,600,1932
475,13,4660
476,614,2586
477,1125,3604
478,436,2280
479,833,4893
480,1357,1066
481,995,2355
482,313,4054
483,720,1679
484,425,2862
485,163,955
486,1137,1608
487,919,5099
488,94,1199
489,1327,3551
490,141,3916
491,858,2812
492,868,3545
493,1257,1426
494,1196,4190
495,271,3965
496,392,1864
497,56,3763
498,1035,2286
499,391,5150
500,1112,2989
501,698,924
502,1079,2859
503,1189,4228
504,421,2848
505,895,1187
506,689,1472
507,178,2590
508,715,3171
509,53,3417
510,913,3866
511,933,466
512,486,1883
513,106,2921
514,585,3217
515,245,3239
516,675,4969
517,1481,1062
518,633,2833
519,193,1172
520,1440,792
521,337,2415
522,1383,1325
523,11,1622
524,452,2486
525,1411,225
526,214,1151
527,1364,1389
528,796,4444
529,1476,1644
530,577,4681
531,100,4327
532,1158,2712
533,1301,2528
534,639,2162
535,1088,2895
536,1152,1844
537,179,68
538,1425,5004
539,955,4571
540,591,3375
541,252,4912
542,825,49
543,411,957
544,1001,3223
545,783,1459
546,133,4672
547,1130,5015
548,1404,1392
549,1479,1049
550,625,2375
551,1307,4217
552,498,64
553,425,2684
554,1362,4840
555,1386,2815
556,56,966
557,1046,2941
558,378,299
559,416,2952
560,1055,4100
561,1442,2518
562,654,3581
563,1201,129
564,970,2827
565,207,2186
566,1077,4940
567,804,1132
568,885,2136
569,228,5147
570,315,3683
571,52,1054
572,681,3895
573,216,4468
574,267,2656
575,1184,590
576,1057,1735
577,213,4933
578,1448,1050
579,905,699
580,1280,2123
581,882,4445
582,1202,1624
583,517,4966
584,4,3283
585,1377,2685
586,365,2699
587,566,1142
588,101,5213
589,1409,4596
590,962,4634
591,1087,3046
592,707,761
593,191,3400
594,1316,922
595,557,2644
596,1127,754
597,358,3302
598,984,4426
599,1093,979
600,832,2745
601,1073,985
602,1089,1428
603,658,2262
604,772,1428
605,560,1658
606,190,2049
607,1441,4088
608,650,2513
609,500,2179
610,1423,295
611,524,1455
612,81,4329
613,288,1723
614,962,3429
615,1142,2037
616,683,131
617,231,53
618,362,3186
619,305,1386
620,304,551
621,226,3319
622,603,1363
623,171,2781
624,468,5047
625,12,1464
626,1095,3799
627,858,4819
628,436,4170
629,298,672
630,85,692
631,851,4973
632,749,1530
633,360,27
634,566,2836
635,453,4382
636,1132,3797
637,905,4833
638,255,4313
639,947,1017
640,1200,1779
641,134,284
642,408,3919
643,1277,1147
644,747,1074
645,1183,4571
646,1389,3732
647,266,347
648,614,4525
649,1278,2012
650,1493,4590
651,1054,2795
652,65,4696
653,591,4896
654,1403,4998
655,270,2964
656,63,3988
657,644,3738
658,276,3076
659,298,3639
660,96,1955
661,673,2305
662,95,1590
663,1216,4536
664,705,2933
665,502,699
666,72,71
667,792,1761
668,1313,2692
669,1124,1217
670,298,32
671,288,2759
672,941,3021
673,863,1140
674,407,1224
675,67,241
676,1432,58
677,57,740
678,1048,3119
679,289,1751
680,370,2716
681,4,4843
682,388,2256
683,1317,388
684,257,3663
685,517,4897
686,47,4035
687,68,1851
688,577,4303
689,619,3035
690,933,2190
691,49,2654
692,194,2261
693,887,3549
694,1149,3178
695,65,2448
696,3,4234
697,786,3194
698,278,4826
699,107,4516
700,436,1263
701,1033,3218
702,540,3737
703,544,870
704,607,93
705,1449,1307
706,113,4007
707,165,4744
708,380,1516
709,76,1540
710,1242,4742
711,794,4728
712,102,1645
713,913,1494
714,1214,3560
715,1365,4306
716,176,5132
717,825,1290
718,660,966
719,1107,5079
720,1390,343
721,1380,2659
722,510,4301
723,829,921
724,1018,961
725,151,471
726,417,4738
727,292,2989
728,117,2159
729,15,1334
730,255,2051
731,492,3442
732,1405,2241
733,272,3011
734,109,829
735,393,305
736,768,3759
737,90,3485
738,1104,3344
739,590,4411
740,696,946
741,319,4507
742,1234,2484
743,527,1844
744,828,3636
745,1444,1342
746,868,4159
747,269,5175
748,1228,1855
749,1200,668
750,159,1767
751,580,4879
752,1449,1434
753,149,512
754,649,37
755,1301,2901
756,709,584
757,1447,4784
758,1279,1989
759,286,835
760,1345,1343
761,402,2029
762,134,1549
763,583,861
764,599,1407
765,1008,3033
766,271,242
767,1009,4245
768,546,1032
769,960,2787
770,387,2752
771,1067,4061
772,874,3774
773,1149,218
774,658,3411
775,403,2432
776,805,2185
777,1364,5165
778,637,1063
779,1015,1547
780,658,194
781,132,2461
782,716,2491
783,135,1890
784,8,4503
785,1116,3446
786,309,2584
787,727,3498
788,572,3040
789,840,2448
790,47,4920
791,121,2183
792,195,19
793,909,1286
794,817,3584
795,448,398
796,503,4986
797,797,2680
798,200,4935
799,296,2413
800,1229,1328
801,374,1988
802,679,3003
803,608,1853
804,121,867
805,379,2661
806,644,5206
807,181,3861
808,718,5035
809,1035,3626
810,669,1453
811,232,925
812,386,2484
813,643,1234
814,557,3826
815,360,4560
816,502,4161
817,917,3681
818,382,3633
819,280,742
820,868,4970
821,892,4566
822,1006,5127
823,1056,1768
824,198,3073
825,1229,4480
826,578,2252
827,903,2569
828,253,4840
829,515,799
830,240,760
831,1252,3041
832,794,4275
833,357,1230
834,560,645
835,699,1898
836,125,4309
837,681,4005
838,1320,2550
839,814,1102
840,640,2337
841,441,1108
842,111,4518
843,1369,3375
844,257,3614
845,510,2712
846,933,895
847,25,2622
848,711,4303
849,1234,3208
850,746,4950
851,588,1916
852,448,1602
853,618,1911
854,754,2044
855,994,3298
856,311,4810
857,809,3908
858,374,4827
859,116,3147
860,1458,2945
861,242,4645
862,118,3736
863,1017,4517
864,1218,1650
865,352,471
866,1024,3199
867,506,3974
868,706,3463
869,949,4328
870,1302,2300
871,9,2573
872,706,3026
873,849,910
874,250,4723
875,41,1630
876,778,762
877,25,4126
878,690,2225
879,1177,5050
880,572,658
881,48,4359
882,1363,2477
883,488,2413
884,351,947
885,1077,4352
886,315,4271
887,171,2518
888,189,4625
889,132,5051
890,809,1478
891,958,1546
892,351,754
893,562,4507
894,993,4797
895,327,2884
896,1478,1655
897,677,4315
898,739,1934
899,1456,513
900,423,4147
901,522,3868
902,1348,1164
903,911,387
904,684,2424
905,896,2722
906,353,4808
907,353,4789
908,306,1858
909,1014,4312
910,365,4632
911,769,4034
912,1408,2994
913,58,126
914,267,5161
915,52,1021
916,760,1576
917,1321,4226
918,969,1321
919,628,1860
920,137,3668
921,521,1395
922,67,29
923,803,2543
924,555,1983
925,682,2525
926,367,252
927,1066,4136
928,570,609
929,669,4459
930,70,1391
931,693,3364
932,41,4048
933,591,4949
934,499,3315
935,1113,3864
936,681,4427
937,1343,4102
938,1168,4069
939,193,3470
940,265,230
941,1413,5205
942,1125,2367
943,399,1171
944,388,688
945,391,288
946,465,3363
947,1009,1266
948,493,4440
949,800,3893
950,833,701
951,1224,41
952,998,2111
953,1036,2841
954,614,4057
955,183,3998
956,1152,4722
957,425,3027
958,454,5218
959,1222,2337
960,1461,3438
961,1278,402
962,1072,1188
963,965,607
964,269,692
965,800,480
966,501,841
967,25,658
968,664,251
969,46,5009
970,1467,4865
971,1471,890
972,614,2441
973,162,110
974,1184,4871
975,373,1124
976,992,2547
977,106,1889
978,491,1410
979,77,1147
980,91,4947
981,414,3278
982,1190,1226
983,1386,899
984,716,4376
985,247,716
986,1487,4340
987,1145,1956
988,1301,4211
989,200,2128
990,941,1756
991,833,4685
992,177,3225
993,1114,3498
994,436,4190
995,505,3394
996,873,3300
997,596,4423
998,178,4289
999,448,3844
1000,283,5210
1001,877,4440
1002,1366,783
1003,1111,832
1004,199,737
1005,760,853
1006,604,3478
1007,801,4475
1008,779,4706
1009,1297,4076
1010,481,1066
1011,1450,724
1012,26,3431
1013,80,2796
1014,216,353
1015,84,5198
1016,981,3414
1017,110,2778
1018,1468,4837
1019,1377,4461
1020,1349,614
1021,592,439
1022,1028,3423
1023,50,246
1024,408,4200
1025,1089,1213
1026,1053,4107
1027,1123,5154
1028,847,1665
1029,1471,2666
1030,1356,798
1031,543,2832
1032,801,4709
1033,434,4275
1034,1079,1671
1035,684,3441
1036,1490,275
1037,714,3899
1038,1418,1762
1039,1039,1637
1040,639,3916
1041,1294,1688
1042,946,1655
1043,412,140
1044,1045,3674
1045,84,2190
1046,639,790
1047,967,868
1048,1182,2407
1049,878,2663
1050,138,2854
1051,1211,1072
1052,867,550
1053,1368,4906
1054,300,2543
1055,1145,239
1056,792,2385
1057,73,457
1058,389,3848
1059,62,1757
1060,714,4878
1061,308,4282
1062,1364,239
1063,738,2711
1064,1028,3763
1065,762,1212
1066,128,5089
1067,1086,4281
1068,1020,908
1069,1417,997
1070,308,2846
1071,687,2758
1072,276,4876
1073,741,2427
1074,542,1232
1075,812,471
1076,44,2289
1077,1373,281
1078,1235,4236
1079,406,2224
1080,1053,866
1081,683,137
1082,854,4677
1083,274,976
1084,25,1259
1085,370,756
1086,1224,1081
1087,164,2209
1088,1106,3336
1089,1228,3407
1090,546,2451
1091,374,4060
1092,1151,5127
1093,814,2887
1094,1036,5019
1095,1217,5048
1096,846,2873
1097,532,3248
1098,377,4335
1099,585,3448
1100,833,1187
1101,826,3654
1102,580,328
1103,63,110
1104,1131,1588
1105,608,1538
1106,434,5126
1107,598,3799
1108,903,4267
1109,579,2893
1110,403,1826
1111,989,4946
1112,617,657
1113,518,4244
1114,478,3317
1115,485,1058
1116,1003,4090
1117,1100,1464
1118,1468,1539
1119,673,4414
1120,397,3845
1121,641,4851
1122,1463,3207
1123,961,1369
1124,129,1222
1125,269,2602
1126,934,2683
1127,1290,2842
1128,1239,4095
1129,319,830
1130,1111,1361
1131,848,4615
1132,1029,4803
1133,864,2036
1134,1494,944
1135,510,3211
1136,1310,2248
1137,491,371
1138,325,4595
1139,1235,4043
1140,332,1857
1141,1416,4217
1142,435,1423
1143,624,5082
1144,596,2515
1145,148,3701
1146,211,1877
1147,336,4186
1148,291,2153
1149,738,4872
1150,936,441
1151,117,4373
1152,998,489
1153,406,591
1154,1357,689
1155,1196,4821
1156,890,4878
1157,1332,1227
1158,1041,338
1159,434,747
1160,1102,4576
1161,902,2808
1162,369,3873
1163,852,4103
1164,477,3500
1165,111,4102
1166,408,4233
1167,184,484
1168,860,2041
1169,1239,4270
1170,513,4271
1171,947,568
1172,1295,4941
1173,59,1089
1174,284,1683
1175,659,5124
1176,1235,4151
1177,1414,3595
1178,190,5032
1179,691,2813
1180,1075,3609
1181,1115,2294
1182,702,3587
1183,1388,1144
1184,1113,41
1185,1044,3860
1186,105,1292
1187,257,4061
1188,577,1816
1189,1415,540
1190,756,2543
1191,279,1296
1192,1187,3997
1193,581,666
1194,894,332
1195,1171,469
1196,819,1556
1197,296,1555
1198,1126,4842
1199,1334,197
1200,1404,4721
1201,832,312
1202,270,4884
1203,887,2898
1204,921,2577
1205,326,381
1206,498,4992
1207,964,3995
1208,922,4700
1209,187,3685
1210,202,2911
1211,1018,1594
1212,1004,4852
1213,613,1874
1214,781,4534
1215,7,3540
1216,960,4580
1217,1343,4848
1218,636,1447
1219,1216,2418
1220,403,4578
1221,458,2776
1222,1164,2449
1223,48,864
1224,293,2963
1225,388,2131
1226,1240,3273
1227,1035,2512
1228,1054,207
1229,1226,1320
1230,107,1209
1231,720,4638
1232,499,1874
1233,563,5008
1234,385,1098
1235,1338,1276
1236,313,3156
1237,596,783
1238,885,3804
1239,482,561
1240,264,606
1241,489,3924
1242,801,2145
1243,721,1739
1244,689,4413
1245,905,4105
1246,1144,5159
1247,1015,2312
1248,217,2061
1249,786,2196
1250,713,4967
1251,1111,4867
1252,959,1308
1253,1181,3625
1254,349,1399
1255,757,4482
1256,581,824
1257,1282,94
1258,1144,2226
1259,808,2433
1260,896,3292
1261,1388,349
1262,1185,2359
1263,1340,3034
1264,1404,2358
1265,140,4602
1266,696,2914
1267,1029,1719
1268,184,2748
1269,221,2747
1270,142,4416
1271,1161,3412
1272,1461,5108
1273,280,1116
1274,39,2872
1275,1232,1910
1276,489,4463
1277,1349,2759
1278,982,3379
1279,1309,3141
1280,172,4899
1281,1133,2361
1282,656,5209
1283,554,3285
1284,160,4980
1285,1326,3562
1286,134,1427
1287,683,539
1288,679,4781
1289,1467,3370
1290,595,3937
1291,332,5184
1292,740,3555
1293,1255,2099
1294,900,5061
1295,172,4204
1296,399,1274
1297,8,3440
1298,739,4141
1299,788,1352
1300,426,2446
1301,276,5148
1302,1153,654
1303,563,1814
1304,200,2437
1305,391,3305
1306,397,1363
1307,521,2147
1308,1150,4068
1309,1326,459
1310,634,3698
1311,1392,803
1312,1085,3077
1313,1261,4008
1314,1094,2505
1315,629,1677
1316,438,2587
1317,220,1890
1318,199,2357
1319,425,1522
1320,375,704
1321,1083,2421
1322,634,59
1323,673,2261
1324,939,3538
1325,1280,3259
1326,1480,2873
1327,1073,3321
1328,1248,4736
1329,471,1484
1330,631,4239
1331,1486,1072
1332,163,2794
1333,747,1581
1334,1077,1136
1335,358,1177
1336,260,248
1337,1222,2728
1338,31,614
1339,322,4124
1340,477,1708
1341,336,3861
1342,1488,5179
1343,1177,3773
1344,1074,52
1345,484,4071
1346,82,5010
1347,884,4673
1348,857,2009
1349,998,1720
1350,954,874
1351,518,3244
1352,995,1252
1353,1315,480
1354,257,3821
1355,59,4180
1356,220,954
1357,1430,4023
1358,871,1612
1359,830,720
1360,355,602
1361,1445,3378
1362,965,1606
1363,43,698
1364,1349,2679
1365,1150,5067
1366,1365,486
1367,1200,5154
1368,249,754
1369,976,3602
1370,1367,3784
1371,696,4770
1372,284,4623
1373,998,1144
1374,1330,5052
1375,940,51
1376,242,961
1377,428,3720
1378,88,3068
1379,778,3719
1380,1368,1568
1381,1414,3564
1382,402,5126
1383,1032,3758
1384,1064,2331
1385,524,3511
1386,15,2541
1387,1075,3413
1388,599,3937
1389,85,717
1390,1383,4610
1391,337,5170
1392,58,1349
1393,406,2037
1394,238,41
1395,1230,4233
1396,1261,3197
1397,1437,2801
1398,1445,3271
1399,456,3092
1400,377,239
1401,1129,3478
1402,1020,4488
1403,1416,3814
1404,600,3463
1405,1224,2722
1406,1229,3119
1407,433,1778
1408,1294,4140
1409,1209,4663
1410,1165,4958
1411,641,4254
1412,1036,3225
1413,1032,2287
1414,89,3627
1415,300,1961
1416,1220,5118
1417,983,4841
1418,872,1127
1419,512,1419
1420,826,2249
1421,213,4764
1422,1439,160
1423,670,2080
1424,206,5098
1425,1349,1825
1426,437,1025
1427,1234,952
1428,154,3375
1429,1294,4782
1430,1011,4462
1431,838,1666
1432,1196,5067
1433,393,1733
1434,520,2735
1435,607,4523
1436,1249,3107
1437,113,1677
1438,207,3961
1439,628,2751
1440,280,4385
1441,358,11
1442,929,2014
1443,1015,332
1444,757,4326
1445,618,3104
1446,76,302
1447,811,162
1448,974,3610
1449,1407,3313
1450,463,1568
1451,1429,364
1452,680,3074
1453,1300,1525
1454,698,3800
1455,1223,29
1456,1420,1869
1457,1028,180
1458,1047,2568
1459,1426,1467
1460,949,594
1461,124,3910
1462,569,311
1463,100,1919
1464,1391,2932
1465,594,2240
1466,1202,3336
1467,316,4851
1468,380,1579
1469,884,4655
1470,1174,2225
1471,1218,4911
1472,142,1201
1473,373,1783
1474,1098,330
1475,1046,3450
1476,1488,49
1477,1199,2347
1478,1036,3948
1479,1468,5089
1480,1106,2340
1481,559,2818
1482,580,2984
1483,1281,238
1484,11,2404
1485,822,2573
1486,888,800
1487,792,1765
1488,1143,478
1489,701,4834
1490,458,4316
1491,633,2170
1492,135,4132
1493,760,2096
1494,1011,652
1495,826,2606
1496,1017,2842
1497,184,2883
1498,563,2040
1499,597,3968
1500,31,3681
1501,825,548
1502,1006,1638
1503,967,3388
1504,1307,3318
1505,288,2815
1506,233,253
1507,1062,4651
1508,72,4299
1509,1035,16
1510,488,4273
1511,708,3442
1512,86,1717
1513,708,2601
1514,378,2956
1515,942,1084
1516,746,3832
1517,198,2979
1518,1469,4368
1519,844,3939
1520,508,2211
1521,578,4
1522,1350,4346
1523,364,1338
1524,1358,3131
1525,531,4256
1526,789,171
1527,411,320
1528,8,1092
1529,640,4194
1530,1457,4299
1531,1235,3298
1532,1326,2046
1533,167,3169
1534,89,1541
1535,1172,1281
1536,710,1701
1537,1431,1043
1538,1403,2046
1539,1190,4073
1540,941,5006
1541,720,1338
1542,1043,4291
1543,1029,1889
1544,661,4385
1545,699,195
1546,210,1555
1547,1289,5126
1548,525,2417
1549,1145,4591
1550,1229,564
1551,1329,3206
1552,628,215
1553,664,1091
1554,435,3243
1555,338,1098
1556,1065,1802
1557,571,579
1558,174,4041
1559,421,2947
1560,1209,3371
1561,19,3826
1562,968,1351
1563,160,4477
1564,616,2270
1565,300,1981
1566,1276,1782
1567,1372,4029
1568,693,224
1569,555,1482
1570,1379,1263
1571,568,4957
1572,295,2693
1573,1216,442
1574,667,3458
1575,93,1817
1576,102,2328
1577,466,3018
1578,396,1861
1579,1049,1268
1580,547,3001
1581,479,3327
1582,361,5101
1583,692,1935
1584,582,3794
1585,991,1345
1586,284,1057
1587,1027,4
1588,333,3455
1589,1062,3407
1590,481,15
1591,333,2253
1592,567,5104
1593,543,5
1594,174,3302
1595,907,4671
1596,849,2290
1597,862,4616
1598,837,2236
1599,185,773
1600,219,1274
1601,715,3590
1602,1199,4931
1603,960,4640
1604,1341,145
1605,346,2156
1606,871,2662
1607,256,2018
1608,1333,4429
1609,1468,3855
1610,241,2129
1611,1001,1729
1612,378,3082
1613,681,737
1614,61,2300
1615,162,2899
1616,995,1686
1617,625,3436
1618,1042,1738
1619,701,3497
1620,83,855
1621,123,844
1622,136,2875
1623,1104,884
1624,587,1010
1625,786,4826
1626,1495,4923
1627,766,1637
1628,1151,931
1629,1059,4565
1630,631,4350
1631,391,2303
1632,168,1095
1633,192,859
1634,74,583
1635,1039,4135
1636,87,2431
1637,768,5174
1638,1052,1103
1639,1418,4202
1640,821,3470
1641,1367,4429
1642,784,2776
1643,532,4358
1644,1014,4442
1645,573,4966
1646,132,2779
1647,431,494
1648,150,879
1649,1335,2083
1650,720,2222
1651,1435,5054
1652,490,4747
1653,736,3993
1654,1130,3700
1655,1180,4145
1656,1448,2772
1657,117,2883
1658,872,810
1659,872,5152
1660,578,4301
1661,943,3753
1662,1155,86
1663,1376,94
1664,411,3548
1665,720,3219
1666,694,1685
1667,1348,2571
1668,736,775
1669,32,1070
1670,336,2421
1671,750,2975
1672,1377,3079
1673,193,1083
1674,931,1434
1675,48,1020
1676,168,4522
1677,291,3307
1678,83,849
1679,744,95
1680,225,362
1681,11,5040
1682,714,1384
1683,479,502
1684,1365,2825
1685,1486,747
1686,800,4096
1687,473,5017
1688,1287,545
1689,1072,1157
1690,33,2872
1691,621,398
1692,881,2956
1693,304,1431
1694,254,3502
1695,232,1637
1696,1380,2003
1697,1206,23
1698,1344,3495
1699,1481,2572
1700,1096,3100
1701,311,3697
1702,164,5049
1703,1185,1568
1704,1458,2930
1705,1122,2622
1706,401,2095
1707,1304,4477
1708,861,4775
1709,1297,2682
1710,603,1586
1711,1267,2938
1712,867,3654
1713,85,2576
1714,1247,311
1715,1118,4166
1716,681,2628
1717,461,682
1718,925,4515
1719,935,4254
1720,424,3780
1721,650,3637
1722,835,3821
1723,70,4178
1724,504,906
1725,1109,43
1726,1482,61
1727,314,1713
1728,532,3373
1729,263,4503
1730,61,4422
1731,655,4543
1732,598,2324
1733,1242,737
1734,839,5165
1735,1031,3970
1736,1285,4685
1737,1209,2001
1738,99,3695
1739,1282,728
1740,577,214
1741,1102,1575
1742,912,91
1743,1452,183
1744,452,4170
1745,491,4001
1746,593,2211
1747,858,2974
1748,1229,4438
1749,462,4309
1750,303,1375
1751,942,861
1752,173,4303
1753,936,2836
1754,1194,4426
1755,1292,4784
1756,281,1708
1757,279,992
1758,1286,4384
1759,1420,749
1760,1000,3152
1761,1145,1903
1762,1191,5147
1763,299,4634
1764,378,709
1765,1371,3556
1766,144,3626
1767,854,4909
1768,1269,2810
1769,323,2062
1770,105,3933
1771,795,3871
1772,653,1685
1773,559,611
1774,92,1913
1775,1277,2831
1776,511,1460
1777,208,4880
1778,57,3510
1779,1369,750
1780,283,4588
1781,1321,2830
1782,1443,1011
1783,255,4616
1784,630,1096
1785,1139,4886
1786,1056,4025
1787,473,659
1788,486,1221
1789,567,2545
1790,878,2198
1791,874,525
1792,993,4585
1793,1259,4216
1794,179,3870
1795,972,4565
1796,1243,3183
1797,1358,4184
1798,190,1610
1799,371,4624
1800,1307,3831
1801,547,5115
1802,1059,3200
1803,675,1421
1804,1051,1648
1805,1372,2546
1806,313,3406
1807,1162,4776
1808,43,376
1809,532,446
1810,191,4293
1811,18,2502
1812,106,3310
1813,1386,1927
1814,370,4235
1815,1077,3189
1816,1288,4997
1817,1010,1818
1818,1324,2116
1819,1349,489
1820,803,3030
1821,1056,3274
1822,859,3496
1823,525,3507
1824,1450,3927
1825,274,1023
1826,1058,411
1827,1145,2746
1828,1144,4835
1829,1013,5124
1830,1053,465
1831,710,1557
1832,1123,1430
1833,1222,1281
1834,170,3498
1835,364,4457
1836,208,3273
1837,9,5139
1838,941,1025
1839,793,4138
1840,306,2696
