,herb,target
346,933,3319
347,1314,3438
348,482,1508
349,1316,1362
350,235,1783
351,54,3394
352,218,2205
353,1436,341
354,511,3455
355,1084,1346
356,1010,1488
357,1224,4700
358,287,2717
359,309,2440
360,1450,4250
361,1105,1366
362,553,1488
363,1069,1722
364,199,4573
365,441,3633
366,87,1722
367,372,5201
368,937,707
369,64,5148
370,1367,2810
371,351,3703
372,1186,835
373,1356,4250
374,1158,2714
375,1267,2540
376,85,590
377,1452,3927
378,1234,1488
379,315,3949
380,40,5065
381,529,647
382,502,4964
383,610,3646
384,1295,627
385,537,1221
386,588,2810
387,406,2205
388,944,1870
389,720,322
390,634,3265
391,1448,1816
392,516,4133
393,64,98
394,818,553
395,1295,1705
396,1034,4937
397,1458,1320
398,492,2337
399,1280,1911
400,547,3018
401,253,4815
402,774,1488
403,862,3177
404,713,4959
405,82,3379
406,1028,2335
407,372,1074
408,441,4798
409,690,146
410,261,2518
411,12,1488
412,1226,4815
413,579,3962
414,1111,811
415,1401,647
416,436,2052
417,731,2335
418,720,4777
419,1115,4752
420,767,3604
421,800,1474
422,862,857
423,1143,1734
424,634,5147
425,857,5000
426,1105,1482
427,40,3703
428,380,3789
429,731,2186
430,1058,444
431,686,192
432,983,1489
433,38,3544
434,1031,1114
435,935,146
436,60,1871
437,180,1474
438,105,2157
439,1224,4159
440,1422,1259
441,851,628
442,375,3603
443,1448,2205
444,210,1871
445,135,3122
446,1195,3965
447,1122,553
448,800,2815
449,535,1870
450,439,3394
451,1474,1196
452,71,521
453,455,3171
454,60,1184
455,1137,5154
456,560,1362
457,680,526
458,688,856
459,714,151
460,940,2521
461,587,4511
462,731,4273
463,993,4059
464,1340,501
465,701,3252
466,559,146
467,182,2293
468,17,1488
469,1457,875
470,560,1899
471,189,2070
472,1090,3252
473,713,707
474,273,2320
475,27,5148
476,1329,843
477,1224,678
478,221,2971
479,1360,2932
480,395,631
481,1356,2000
482,529,131
483,182,3666
484,537,4959
485,70,110
486,769,4632
487,1025,2157
488,890,1298
489,1450,1259
490,700,843
491,1461,1722
492,599,192
493,1020,1457
494,900,322
495,312,1812
496,1132,1734
497,1149,4573
498,170,628
499,273,1141
500,1115,4616
501,198,4167
502,867,875
503,442,1018
504,324,3252
505,1080,857
506,170,662
507,849,3171
508,1426,4815
509,64,678
510,1336,3864
511,540,2170
512,851,2414
513,1197,931
514,1042,830
515,1450,2047
516,372,5050
517,701,3394
518,312,634
519,190,965
520,602,1018
521,27,705
522,1054,4837
523,404,5050
524,1437,1812
525,439,1474
526,644,1734
527,599,3171
528,570,4250
529,1297,4736
530,343,1625
531,1360,2195
532,1242,816
533,588,4
534,287,4048
535,207,1508
536,663,2337
537,1180,1911
538,40,3789
539,1168,2519
540,330,4280
541,1390,1783
542,851,1910
543,1204,1474
544,1197,526
545,1422,341
546,1374,2982
547,1289,971
548,916,4471
549,719,1539
550,82,3265
551,477,1041
552,755,3250
553,1007,2337
554,399,4829
555,893,2346
556,884,4959
557,1090,2205
558,382,722
559,916,857
560,1130,1702
561,455,604
562,256,751
563,269,1911
564,916,1828
565,519,2346
566,253,4082
567,3,1735
568,399,2844
569,1137,4956
570,578,2908
571,893,965
572,188,4273
573,242,409
574,282,4674
575,221,3134
576,916,1355
577,891,3802
578,1065,3228
579,1371,2540
580,893,4380
581,920,706
582,550,1488
583,688,5057
584,146,1734
585,343,107
586,230,3252
587,1197,2175
588,1169,1259
589,488,3171
590,48,857
591,1274,647
592,634,4250
593,570,1000
594,1436,1000
595,1360,843
596,1311,3134
597,700,2346
598,586,2000
599,802,2702
600,278,345
601,78,4657
602,512,553
603,372,3160
604,512,1474
605,510,559
606,916,26
607,545,2337
608,1436,3951
609,1149,526
610,864,1706
611,557,4519
612,1360,5057
613,1448,5183
614,1358,2361
615,1351,4385
616,1061,3252
617,186,3804
618,428,3520
619,161,4804
620,41,3768
621,270,971
622,727,3122
623,935,857
624,1132,647
625,377,151
626,1025,26
627,160,3049
628,1011,192
629,846,843
630,851,4853
631,529,4167
632,1214,1018
633,199,850
634,1450,2320
635,547,3633
636,1249,1884
637,942,2437
638,864,421
639,203,192
640,940,146
641,537,444
642,1251,146
643,1173,1488
644,1102,2382
645,560,3265
646,1456,1783
647,851,1474
648,149,565
649,851,1743
650,375,526
651,1096,1474
652,73,4573
653,1313,526
654,17,345
655,1242,2287
656,1143,146
657,968,871
658,537,5073
659,1260,2346
660,184,857
661,1295,1366
662,1217,4250
663,55,1812
664,128,65
665,588,1655
666,1474,1210
667,224,907
668,664,647
669,644,2709
670,163,3784
671,1391,3633
672,127,314
673,1367,4798
674,1406,3927
675,210,526
676,534,4167
677,248,971
678,559,843
679,70,750
680,916,722
681,1428,850
682,1016,192
683,223,4250
684,284,2518
685,1391,1488
686,1036,3075
687,663,750
688,1010,2056
689,663,471
690,17,2702
691,1408,2844
692,210,1977
693,54,3252
694,256,1734
695,1297,1474
696,210,1699
697,728,830
698,588,2293
699,973,3252
700,619,1128
701,98,1488
702,451,2335
703,1067,5204
704,296,2335
705,701,4612
706,284,843
707,472,2815
708,782,5181
709,1102,3544
710,1068,1508
711,1412,478
712,1466,4917
713,876,120
714,1443,850
715,661,1474
716,1461,1442
717,731,110
718,1381,843
719,641,3346
720,1031,3416
721,719,3703
722,851,931
723,1340,843
724,873,1366
725,849,1474
726,731,3949
727,293,4193
728,1201,5169
729,300,891
730,873,3152
731,978,4728
732,864,4674
733,315,1595
734,707,1457
735,339,438
736,983,2335
737,867,843
738,186,1474
739,588,1812
740,64,3125
741,256,3394
742,529,2205
743,626,564
744,1466,3171
745,1105,5148
746,1299,2940
747,621,3250
748,1295,4044
749,1186,3627
750,1020,1474
751,1436,3127
752,795,2965
753,1448,3075
754,963,2355
755,513,2521
756,911,1098
757,530,2205
758,1436,367
759,502,2287
760,749,1474
761,469,1488
762,802,1230
763,223,4815
764,890,2755
765,978,192
766,170,645
767,1077,3240
768,380,750
769,851,971
770,395,192
771,1234,4364
772,1111,647
773,1234,1692
774,1367,4682
775,838,1474
776,1300,1128
777,1360,3896
778,1108,1320
779,962,1795
780,73,2361
781,851,1488
782,412,94
783,48,1812
784,1356,856
785,103,5176
786,472,3171
787,221,4879
788,858,1783
789,464,192
790,569,647
791,857,192
792,949,3273
793,884,965
794,38,2702
795,170,4729
796,816,1930
797,1047,4385
798,587,2521
799,339,4229
800,1111,234
801,60,4428
802,760,2335
803,221,705
804,1111,4605
805,782,2521
806,186,678
807,630,1457
808,916,1874
809,379,352
810,1009,1404
811,1464,2848
812,27,1018
813,1061,314
814,663,3784
815,1108,2736
816,963,3554
817,963,492
818,48,3603
819,891,3122
820,588,2996
821,774,1783
822,460,34
823,957,620
824,529,1508
825,1458,4512
826,469,146
827,82,2810
828,513,1122
829,123,843
830,697,1931
831,315,3547
832,510,2810
833,1158,2157
834,1224,3252
835,210,5181
836,512,835
837,1442,4211
838,88,1812
839,754,2815
840,947,3171
841,1343,2844
842,920,2205
843,761,2519
844,105,4804
845,869,1722
846,1375,345
847,977,1831
848,600,1290
849,630,1366
850,1450,3035
851,1287,4140
852,846,3355
853,727,602
854,1036,3394
855,968,68
856,816,705
857,479,4804
858,1013,192
859,560,1930
860,269,2457
861,409,5154
862,805,708
863,1415,848
864,1182,4815
865,1225,315
866,91,4167
867,376,4674
868,529,1809
869,1074,3104
870,282,421
871,949,5169
872,829,1018
873,64,458
874,270,4856
875,312,2205
876,937,17
877,579,5200
878,278,4193
879,339,796
880,707,1474
881,626,3171
882,1086,162
883,1114,5109
884,315,2518
885,787,3075
886,1448,4250
887,932,4767
888,87,2337
889,1370,1508
890,1201,3156
891,900,5000
892,220,3021
893,663,1396
894,125,4736
895,21,2205
896,1167,422
897,851,565
898,570,722
899,1401,4167
900,1137,234
901,720,2410
902,686,146
903,214,146
904,755,1890
905,637,2844
906,947,986
907,513,4807
908,189,3438
909,123,4729
910,1190,2205
911,1043,564
912,203,77
913,178,2726
914,117,1354
915,587,1960
916,568,1362
917,1383,5114
918,1161,4674
919,1458,316
920,963,1743
921,269,345
922,1256,3938
923,1161,835
924,688,2000
925,492,4864
926,976,4277
927,869,2280
928,1036,4783
929,1458,2818
930,1371,2287
931,1197,146
932,543,4563
933,1144,1508
934,799,3171
935,218,1366
936,851,5000
937,1168,647
938,218,4250
939,190,5148
940,218,1743
941,1224,151
942,1170,1508
943,238,131
944,264,2070
945,270,2112
946,873,1018
947,1375,1128
948,851,1609
949,251,728
950,37,2175
951,396,132
952,223,538
953,901,604
954,1375,3908
955,50,1117
956,933,1625
957,223,2781
958,85,2052
959,287,1730
960,886,3273
961,1260,2815
962,1190,2518
963,639,4250
964,755,750
965,551,1972
966,1053,4346
967,1408,110
968,203,3649
969,135,2982
970,1421,1474
971,229,146
972,1076,3127
973,399,132
974,1102,8
975,1214,1508
976,586,4900
977,774,662
978,1047,2170
979,714,1221
980,375,1812
981,1132,604
982,390,146
983,1361,1353
984,530,2112
985,82,492
986,210,2175
987,706,722
988,502,3154
989,64,3182
990,1212,843
991,668,2755
992,382,3250
993,388,2205
994,22,3440
995,501,2170
996,1371,4467
997,1422,5072
998,1424,2205
999,1020,1681
1000,884,2518
1001,465,2684
1002,137,3171
1003,396,2540
1004,207,2810
1005,1122,1474
1006,916,2844
1007,570,3603
1008,570,1488
1009,22,4674
1010,800,3689
1011,671,146
1012,287,4250
1013,1002,1488
1014,1297,4687
1015,634,3603
1016,557,722
1017,102,1837
1018,1068,492
1019,1076,4193
1020,1267,4059
1021,807,1313
1022,372,4327
1023,780,3154
1024,1220,2630
1025,1460,4277
1026,880,146
1027,881,3075
1028,1438,662
1029,1430,4273
1030,459,3394
1031,597,314
1032,588,625
1033,862,3864
1034,396,4829
1035,426,3603
1036,500,1871
1037,27,2335
1038,864,1320
1039,993,1812
1040,1092,192
1041,1328,3171
1042,600,3394
1043,436,4213
1044,396,1474
1045,351,1812
1046,75,2112
1047,272,3732
1048,1158,3122
1049,1373,4380
1050,1361,2540
1051,1085,3864
1052,238,1734
1053,315,4037
1054,687,526
1055,1079,4385
1056,816,3633
1057,597,192
1058,890,541
1059,129,3252
1060,372,1622
1061,101,2170
1062,48,1508
1063,1256,843
1064,1349,843
1065,1047,3240
1066,974,3075
1067,1234,850
1068,1013,871
1069,720,2287
1070,1184,2711
1071,436,662
1072,207,2844
1073,930,3177
1074,505,4815
1075,426,3047
1076,460,4729
1077,920,3768
1078,87,3485
1079,1002,4410
1080,851,34
1081,328,526
1082,787,1734
1083,1465,3703
1084,54,3815
1085,754,1234
1086,360,1259
1087,340,1783
1088,599,3021
1089,663,3655
1090,270,3265
1091,188,1812
1092,537,108
1093,1278,291
1094,906,315
1095,1422,1474
1096,1340,3517
1097,1092,929
1098,1371,1218
1099,300,3912
1100,1450,1482
1101,626,1474
1102,1186,1722
1103,1289,2709
1104,424,1626
1105,445,3771
1106,1373,1722
1107,439,132
1108,87,647
1109,1053,750
1110,935,4068
1111,1322,1122
1112,172,1811
1113,932,1457
1114,1032,1141
1115,207,146
1116,851,3537
1117,1086,2818
1118,296,2157
1119,138,4330
1120,893,2335
1121,1105,835
1122,304,2205
1123,1011,2335
1124,256,2518
1125,338,3171
1126,1422,871
1127,1169,1816
1128,1054,750
1129,1360,835
1130,630,751
1131,537,4838
1132,22,1474
1133,235,4752
1134,297,4815
1135,537,316
1136,361,843
1137,862,2810
1138,634,1734
1139,1182,1445
1140,970,538
1141,637,1330
1142,482,5148
1143,1373,1354
1144,1069,1622
1145,270,471
1146,367,3646
1147,768,3252
1148,534,3394
1149,245,521
1150,1437,564
1151,25,843
1152,1368,120
1153,884,628
1154,1173,5072
1155,340,3931
1156,662,4752
1157,197,2027
1158,479,1722
1159,720,4511
1160,537,3674
1161,1047,843
1162,1436,3693
1163,570,1362
1164,875,2518
1165,851,1320
1166,203,3703
1167,963,2780
1168,388,117
1169,917,2540
1170,1373,1366
1171,60,5148
1172,1381,801
1173,374,1221
1174,1421,1316
1175,1397,1400
1176,807,835
1177,787,4937
1178,876,564
1179,1039,1366
1180,500,2607
1181,278,3177
1182,963,495
1183,150,4864
1184,472,1812
1185,87,5111
1186,878,843
1187,210,1635
1188,958,4250
1189,1416,3369
1190,1158,2540
1191,1054,1316
1192,720,376
1193,634,4777
1194,1324,1508
1195,513,4605
1196,1155,4674
1197,1295,4024
1198,105,1362
1199,1001,2815
1200,835,5150
1201,550,5181
1202,5,107
1203,1436,17
1204,219,3703
1205,1421,705
1206,1358,1812
1207,884,645
1208,963,4700
1209,884,1699
1210,27,647
1211,702,3027
1212,242,1871
1213,73,627
1214,1391,654
1215,855,843
1216,374,917
1217,906,97
1218,1168,1362
1219,906,2129
1220,372,8
1221,1371,1018
1222,460,929
1223,1068,2815
1224,939,132
1225,1276,843
1226,1371,5106
1227,315,3703
1228,459,3252
1229,125,464
1230,851,2058
1231,395,4815
1232,1061,2170
1233,1443,17
1234,182,316
1235,73,2457
1236,328,1474
1237,395,2335
1238,343,1366
1239,223,3252
1240,1102,3134
1241,254,3447
1242,876,4856
1243,203,3252
1244,720,553
1245,103,1128
1246,1069,942
1247,241,3122
1248,181,345
1249,1424,146
1250,1028,1221
1251,1351,2302
1252,409,3665
1253,1457,1179
1254,1356,5181
1255,1042,3394
1256,876,314
1257,1349,2810
1258,38,3171
1259,1068,4224
1260,360,971
1261,1067,4167
1262,406,2810
1263,587,2189
1264,102,4884
1265,1424,4632
1266,769,4250
1267,219,1871
1268,248,1362
1269,992,2755
1270,648,656
1271,48,1911
1272,190,1018
1273,818,5181
1274,663,2521
1275,884,1824
1276,1239,4879
1277,203,146
1278,226,4959
1279,1085,1018
1280,1205,3250
1281,264,1795
1282,73,3870
1283,460,3703
1284,54,1508
1285,1231,604
1286,942,1457
1287,245,3056
1288,1079,843
1289,1205,3699
1290,85,146
1291,1276,5140
1292,906,4605
1293,82,3627
1294,1111,2518
1295,232,4273
1296,117,4815
1297,1205,871
1298,60,3789
1299,758,1722
1300,799,1526
1301,1234,345
1302,547,2576
1303,576,1124
1304,1111,2175
1305,579,2815
1306,920,5181
1307,49,2518
1308,1457,647
1309,1170,4273
1310,1313,1977
1311,88,3265
1312,1067,1122
1313,70,3394
1314,769,5148
1315,963,2205
1316,1047,2433
1317,150,4632
1318,186,3603
1319,963,854
1320,360,4973
1321,1373,3394
1322,186,3655
1323,1340,1488
1324,60,1212
1325,1468,4752
1326,1180,5181
1327,513,4372
1328,1183,647
1329,1011,2000
1330,1204,4167
1331,82,2195
1332,46,1018
1333,293,647
1334,1034,2155
1335,372,3049
1336,406,4973
1337,351,816
1338,1426,3252
1339,1197,705
1340,547,564
1341,396,1330
1342,80,875
1343,884,4807
1344,105,4044
1345,1161,3171
1346,441,3394
1347,1069,1688
1348,1322,3252
1349,1456,2540
1350,1371,3524
1351,599,3603
1352,278,2346
1353,341,2702
1354,1197,4304
1355,1170,2120
1356,324,4315
1357,805,5154
1358,1450,986
1359,264,1474
1360,1426,4003
1361,1371,526
1362,1436,1812
1363,1087,4280
1364,784,4348
1365,1437,3252
1366,1028,1758
1367,644,2630
1368,197,2169
1369,328,1846
1370,104,2815
1371,26,2630
1372,413,4213
1373,761,564
1374,54,1290
1375,376,835
1376,1161,3699
1377,713,662
1378,504,2112
1379,743,2709
1380,184,1259
1381,396,192
1382,795,971
1383,512,4632
1384,1034,564
1385,1379,3329
1386,906,1122
1387,884,2135
1388,348,4167
1389,890,3252
1390,977,531
1391,1034,1963
1392,947,1259
1393,1371,1396
1394,46,305
1395,596,1488
1396,1184,2540
1397,1356,1569
1398,1200,1018
1399,758,628
1400,105,144
1401,437,3703
1402,410,1734
1403,282,559
1404,530,3171
1405,543,2518
1406,849,4804
1407,680,691
1408,602,4632
1409,510,2602
1410,374,3322
1411,190,4015
1412,1170,2335
1413,1274,1488
1414,64,26
1415,1234,332
1416,1421,4900
1417,993,526
1418,184,526
1419,891,1474
1420,87,887
1421,720,843
1422,713,2070
1423,458,5185
1424,1391,2521
1425,600,4813
1426,1202,1474
1427,248,5065
1428,138,5109
1429,859,3252
1430,87,2630
1431,376,4729
1432,878,4419
1433,453,3252
1434,1205,971
1435,1476,1508
1436,1456,816
1437,380,1488
1438,893,4015
1439,1200,1488
1440,482,2335
1441,320,1508
1442,48,3436
1443,236,1196
1444,978,5106
1445,1039,3965
1446,1412,3075
1447,1284,971
1448,476,97
1449,1102,857
1450,376,526
1451,1017,1474
1452,955,2014
1453,359,2205
1454,315,5042
1455,1164,4277
1456,455,3665
1457,886,750
1458,100,1320
1459,1295,146
1460,40,1221
1461,912,590
1462,474,2070
1463,906,628
1464,1077,1694
1465,470,2899
1466,182,5183
1467,1391,1018
1468,720,1899
1469,983,1022
1470,73,1587
1471,600,3815
1472,967,631
1473,608,1488
1474,256,4674
1475,1230,564
1476,600,99
1477,1239,1362
1478,242,4605
1479,637,4783
1480,77,329
1481,17,1911
1482,182,1508
1483,87,3723
1484,182,3018
1485,1105,3627
1486,1115,376
1487,799,132
1488,351,3252
1489,1358,2175
1490,223,1018
1491,21,2000
1492,382,1362
1493,1380,5000
1494,1270,5176
1495,87,1320
1496,27,3171
1497,304,192
1498,560,1000
1499,218,2506
1500,193,192
1501,873,553
1502,1167,2518
1503,1173,553
1504,588,3483
1505,1205,2887
1506,563,3603
1507,920,1474
1508,1421,192
1509,1267,1783
1510,851,2576
1511,1371,187
1512,1204,2157
1513,851,4467
1514,1356,3252
1515,1090,835
1516,500,857
1517,988,4752
1518,519,647
1519,680,1783
1520,667,4879
1521,891,3056
1522,1316,3603
1523,851,3298
1524,73,2518
1525,713,444
1526,1381,315
1527,458,647
1528,48,134
1529,534,3037
1530,60,3289
1531,665,409
1532,1426,2453
1533,687,2003
1534,356,1474
1535,1420,1474
1536,1234,2576
1537,978,1000
1538,847,146
1539,1345,590
1540,831,2982
1541,1054,4695
1542,620,1890
1543,530,2521
1544,355,1474
1545,1186,526
1546,269,444
1547,1212,3859
1548,510,3127
1549,1460,1812
1550,851,1579
1551,572,707
1552,70,2186
1553,761,4140
1554,1340,389
1555,1063,678
1556,1186,1734
1557,193,1816
1558,86,2099
1559,459,291
1560,1358,816
1561,129,2810
1562,1351,2293
1563,886,4690
1564,1474,3794
1565,1017,3938
1566,256,843
1567,630,3134
1568,216,1488
1569,1315,4330
1570,970,854
1571,1052,4804
1572,394,843
1573,88,2518
1574,510,1884
1575,529,4056
1576,570,3252
1577,535,1846
1578,1379,4783
1579,372,4015
1580,1186,5181
1581,1169,1508
1582,1295,4936
1583,110,1783
1584,1364,3075
1585,82,1722
1586,787,2930
1587,404,3252
1588,460,444
1589,1158,2982
1590,1105,3252
1591,1436,1831
1592,100,1230
1593,690,192
1594,930,4736
1595,530,965
1596,1053,647
1597,238,538
1598,123,2815
1599,60,3640
1600,731,3252
1601,604,1488
1602,1031,2354
1603,535,3689
1604,60,1366
1605,1182,3122
1606,1297,647
1607,947,3075
1608,529,2726
1609,105,4777
1610,522,3394
1611,1184,110
1612,529,4250
1613,320,2335
1614,160,5204
1615,437,4736
1616,1360,526
1617,1472,3252
1618,862,4964
1619,730,3771
1620,1020,146
1621,1437,2000
1622,851,4767
1623,1102,5204
1624,1167,3668
1625,221,1925
1626,916,316
1627,82,4632
1628,1234,2287
1629,920,2315
1630,297,1354
1631,1230,1338
1632,41,1911
1633,547,4674
1634,1170,1911
1635,720,1353
1636,1067,3252
1637,395,750
1638,80,3104
1639,135,843
1640,1295,3152
1641,220,4348
1642,1447,3319
1643,973,1313
1644,1278,3252
1645,873,634
1646,896,478
1647,460,843
1648,878,1734
1649,82,2743
1650,1450,965
1651,932,4607
1652,630,1722
1653,217,1474
1654,1456,4419
1655,1225,4783
1656,920,4467
1657,170,1911
1658,864,4273
1659,1173,627
1660,1205,2457
1661,1128,334
1662,1463,2335
1663,218,5181
1664,22,705
1665,123,929
1666,1203,2630
1667,1230,2702
1668,851,2729
1669,940,2717
1670,372,1022
1671,359,2335
1672,455,1734
1673,1156,2515
1674,1197,1963
1675,1183,192
1676,706,4519
1677,1422,986
1678,535,5140
1679,1436,4273
1680,248,3679
1681,372,578
1682,1373,1702
1683,634,4624
1684,256,805
1685,690,3075
1686,64,634
1687,911,4348
1688,851,17
1689,1102,2844
1690,1175,750
1691,1186,4167
1692,714,4633
1693,1224,3171
1694,380,192
1695,513,4462
1696,886,1488
1697,1278,5072
1698,1436,4404
1699,270,1436
1700,851,4273
1701,353,4250
1702,775,3171
1703,869,4273
1704,293,5183
1705,207,2540
1706,1375,4588
1707,87,1812
1708,139,3171
1709,410,1911
1710,1109,1366
1711,1350,2205
1712,755,192
1713,1430,1474
1714,878,1354
1715,904,4406
1716,178,2170
1717,1297,4607
1718,203,2271
1719,153,1812
1720,60,1000
1721,566,1508
1722,869,722
1723,1313,3665
1724,669,5181
1725,1327,1688
1726,1090,1678
1727,324,1699
1728,1111,1488
1729,372,857
1730,978,1625
1731,219,2337
1732,630,4674
1733,1102,1626
1734,864,3724
1735,977,971
1736,1443,2087
1737,64,1681
1738,789,3008
1739,103,631
1740,218,2195
1741,901,5121
1742,1067,1595
1743,630,2540
1744,864,2914
1745,182,830
1746,949,218
1747,197,2634
1748,731,3154
1749,399,110
1750,1476,1582
1751,851,1330
1752,210,3655
1753,604,4767
1754,537,421
1755,261,553
1756,967,1018
1757,1382,4410
1758,1456,4783
1759,706,2540
1760,513,2129
1761,767,3171
1762,1044,4637
1763,1184,3250
1764,513,192
1765,360,2175
1766,361,2322
1767,236,2810
1768,1013,1722
1769,1375,1692
1770,667,2709
1771,123,2506
1772,620,4250
1773,993,856
1774,978,4428
1775,1167,2255
1776,1130,843
1777,588,722
1778,588,4729
1779,410,627
1780,1424,526
1781,1079,3666
1782,821,4273
1783,1351,3724
1784,969,132
1785,1256,647
1786,697,1018
1787,1461,1354
1788,817,3177
1789,1257,2815
1790,1197,2609
1791,125,4115
1792,1143,192
1793,1436,1655
1794,190,5181
1795,588,1320
1796,1254,4211
1797,886,3252
1798,1126,1474
1799,587,606
1800,328,3252
1801,869,4777
1802,411,1474
1803,40,843
1804,40,1911
1805,1092,843
1806,356,843
1807,731,2630
1808,614,3027
1809,1160,5200
1810,449,1362
1811,1324,857
1812,304,2709
1813,774,492
1814,848,1244
1815,282,4579
1816,131,722
1817,1381,2070
1818,1045,1722
1819,626,3703
1820,1370,324
1821,1458,382
1822,1338,3926
1823,557,2335
1824,1356,1743
1825,755,2337
1826,426,1812
1827,64,526
1828,1063,2777
1829,916,3668
1830,455,1783
1831,428,2540
1832,865,97
1833,217,2335
1834,1449,2810
1835,1450,2175
1836,229,4273
1837,1281,3171
1838,64,759
1839,396,2287
1840,1013,811
1841,1197,625
1842,1351,1694
1843,916,1734
1844,1036,146
1845,1391,843
1846,1105,2047
1847,969,501
1848,977,3784
1849,1102,2815
1850,749,3703
1851,1084,1474
1852,218,3379
1853,947,4015
1854,760,1722
1855,976,4029
