,herb,target
429,1161,750
430,787,4140
431,1155,2335
432,171,1474
433,1155,3679
434,428,4674
435,663,3768
436,1340,3171
437,1393,903
438,413,4573
439,1205,2205
440,600,3839
441,787,564
442,82,492
443,1424,146
444,153,604
445,701,5057
446,1428,1018
447,1205,2518
448,502,1757
449,875,2518
450,82,4348
451,1307,843
452,1295,2518
453,153,4856
454,933,107
455,1234,2810
456,1408,1508
457,1186,5072
458,1351,2810
459,310,722
460,719,526
461,690,492
462,1013,2815
463,760,110
464,952,4864
465,70,4273
466,626,564
467,87,2205
468,1047,1884
469,864,4674
470,644,192
471,436,2748
472,360,2506
473,1142,2515
474,529,3252
475,1234,1330
476,1249,3240
477,1184,110
478,1184,2844
479,935,2818
480,1267,2355
481,1401,291
482,537,2518
483,1184,3394
484,706,4838
485,720,2844
486,520,1812
487,851,3194
488,933,1474
489,221,3171
490,1111,4973
491,800,3882
492,170,1512
493,1186,929
494,535,5183
495,187,4777
496,680,705
497,939,856
498,1457,894
499,1301,4082
500,776,2810
501,1034,2965
502,129,1734
503,939,1911
504,292,1871
505,1422,2047
506,1013,1474
507,807,110
508,626,1018
509,962,3355
510,782,3252
511,270,3035
512,1122,2709
513,87,2463
514,963,854
515,862,564
516,1173,3265
517,807,4159
518,1457,4632
519,644,3689
520,1053,2295
521,1462,1474
522,727,2190
523,743,2780
524,844,1701
525,48,4078
526,235,4573
527,1487,496
528,500,1871
529,1065,1488
530,1340,526
531,1155,553
532,1426,1117
533,210,577
534,1295,1488
535,127,17
536,993,4815
537,849,2157
538,396,5147
539,472,3171
540,1076,2417
541,1358,2070
542,969,857
543,916,1546
544,1300,1870
545,1313,1538
546,795,2893
547,73,1911
548,703,5114
549,183,2157
550,688,526
551,1054,647
552,767,4937
553,862,1692
554,1297,4687
555,846,1701
556,22,4012
557,1423,4029
558,711,4937
559,203,708
560,382,1362
561,838,722
562,722,1488
563,769,843
564,1052,4406
565,1025,553
566,1076,2070
567,851,2602
568,690,903
569,458,2844
570,862,843
571,697,4346
572,1017,3938
573,1079,1911
574,851,3298
575,360,234
576,439,1474
577,375,3047
578,38,1508
579,760,2844
580,54,4695
581,248,151
582,321,3394
583,406,2337
584,1371,2230
585,634,750
586,476,97
587,1205,1128
588,1150,4115
589,1013,2047
590,1169,526
591,900,2295
592,1422,835
593,235,1870
594,1457,1018
595,760,4937
596,621,4012
597,203,1362
598,70,110
599,94,4736
600,1111,526
601,1476,2908
602,800,2810
603,1408,3603
604,399,4044
605,761,4736
606,1393,2267
607,1298,1812
608,560,1508
609,1361,3865
610,1031,1353
611,890,4078
612,218,2810
613,513,1014
614,864,1366
615,27,1488
616,1422,4380
617,878,3394
618,851,1537
619,1440,848
620,329,4937
621,588,4736
622,1465,2070
623,374,3242
624,1430,110
625,1443,3171
626,443,3252
627,315,3793
628,1461,151
629,399,2205
630,1170,1018
631,1036,3075
632,11,3668
633,1170,1508
634,270,2521
635,855,1297
636,73,2457
637,482,1488
638,64,4804
639,454,850
640,977,4406
641,424,2518
642,940,4637
643,1052,1812
644,893,2506
645,846,1095
646,73,1831
647,515,931
648,901,662
649,1421,192
650,1059,1871
651,1287,1972
652,731,2640
653,170,564
654,1158,843
655,269,1366
656,942,2267
657,851,1734
658,535,4815
659,978,1488
660,1111,1734
661,1456,526
662,873,751
663,1314,3319
664,667,4838
665,201,3134
666,330,3394
667,459,4612
668,1034,1122
669,242,1722
670,410,3252
671,1197,4605
672,479,4167
673,135,521
674,324,4937
675,937,892
676,529,2335
677,73,5064
678,1325,830
679,1361,3603
680,720,4912
681,1102,1488
682,1373,835
683,864,854
684,48,134
685,367,5183
686,711,3265
687,270,627
688,993,2000
689,851,3703
690,916,1022
691,864,3252
692,253,1474
693,87,1259
694,446,3633
695,940,99
696,1375,1871
697,962,528
698,1182,4250
699,179,1442
700,256,2540
701,969,132
702,1423,708
703,1436,4250
704,916,3075
705,27,722
706,382,4273
707,264,4050
708,1361,3346
709,223,1885
710,273,4682
711,434,1474
712,848,1783
713,382,1722
714,210,4736
715,723,647
716,743,627
717,920,2000
718,1427,146
719,102,2003
720,479,2709
721,367,3127
722,1313,857
723,1325,4682
724,210,146
725,878,2810
726,805,1789
727,1422,2175
728,460,4519
729,349,4280
730,817,1339
731,760,21
732,1293,3317
733,1076,843
734,203,1207
735,521,2052
736,293,647
737,1197,3699
738,1295,4366
739,278,2335
740,1430,3655
741,727,2157
742,1173,1816
743,509,3252
744,802,5109
745,1340,3655
746,688,1474
747,274,4767
748,315,2346
749,253,4012
750,338,1488
751,50,1751
752,82,4973
753,315,3547
754,217,1783
755,269,2702
756,436,662
757,269,2630
758,1340,589
759,235,1846
760,360,4729
761,477,4115
762,978,1354
763,587,4511
764,626,492
765,515,2810
766,284,1474
767,1380,1259
768,197,1339
769,1130,146
770,210,662
771,1408,2302
772,1110,146
773,1230,5109
774,270,843
775,799,120
776,780,1870
777,912,154
778,540,3509
779,46,3394
780,56,2515
781,1430,856
782,685,1812
783,17,2630
784,854,4211
785,930,2971
786,73,1397
787,879,526
788,1360,589
789,864,2818
790,513,2755
791,635,662
792,851,4370
793,1449,4573
794,1356,2844
795,983,655
796,270,1739
797,975,291
798,1356,647
799,821,1625
800,48,4273
801,873,2810
802,983,2844
803,1351,4385
804,238,1128
805,1025,647
806,626,4674
807,1436,3882
808,1348,857
809,864,3646
810,795,4467
811,1304,2810
812,602,875
813,77,4396
814,82,2815
815,527,1809
816,449,3965
817,799,4044
818,1197,2337
819,1447,345
820,135,3674
821,916,1895
822,1226,4467
823,795,1474
824,962,3455
825,324,4372
826,1221,151
827,449,843
828,399,1474
829,1375,843
830,917,854
831,908,3252
832,314,2810
833,977,1173
834,983,146
835,587,3346
836,60,4728
837,912,2411
838,1170,295
839,189,655
840,54,2810
841,846,1890
842,1388,1474
843,1114,2702
844,54,1508
845,1010,2634
846,382,2711
847,821,4241
848,278,192
849,648,146
850,663,1366
851,263,1397
852,1371,647
853,978,5181
854,920,4767
855,851,438
856,46,1370
857,39,965
858,1356,1635
859,906,1389
860,711,4829
861,1450,3794
862,859,2810
863,60,1160
864,273,843
865,97,1221
866,270,3547
867,408,3771
868,455,662
869,129,3394
870,862,875
871,1390,3931
872,1086,2000
873,343,3228
874,1334,848
875,239,199
876,1173,526
877,600,3674
878,320,1911
879,851,2729
880,932,1457
881,1436,4854
882,527,1722
883,412,1018
884,1391,857
885,557,2702
886,1391,843
887,560,146
888,87,4804
889,82,4140
890,1361,3703
891,1456,2518
892,992,843
893,780,3049
894,321,750
895,1422,705
896,1019,1488
897,1424,2810
898,1043,2540
899,315,2602
900,884,4140
901,46,843
902,537,1831
903,600,478
904,626,1587
905,470,1846
906,304,146
907,1246,3018
908,1295,3413
909,269,1587
910,807,4917
911,1360,1320
912,1461,751
913,469,146
914,1203,2827
915,1108,1320
916,435,4291
917,103,5176
918,217,192
919,573,843
920,1203,4645
921,410,1809
922,720,4167
923,257,843
924,769,4250
925,1011,34
926,492,1400
927,190,1734
928,864,653
929,1085,857
930,862,3544
931,890,3436
932,749,2346
933,586,3250
934,460,3027
935,105,647
936,1234,3633
937,511,3757
938,893,4605
939,1168,3703
940,1090,2815
941,755,3394
942,961,1722
943,135,2267
944,968,857
945,512,1734
946,1197,2887
947,1080,3394
948,1115,2346
949,1380,1179
950,513,971
951,479,2335
952,545,526
953,207,2540
954,73,816
955,1327,1320
956,569,722
957,123,2815
958,975,1734
959,1111,3171
960,210,4632
961,1167,3289
962,1032,1141
963,248,4273
964,993,1871
965,535,5140
966,710,2157
967,459,1474
968,796,2335
969,884,1488
970,64,971
971,87,5000
972,933,2726
973,1132,647
974,724,708
975,322,1734
976,1315,1678
977,1053,1508
978,87,3485
979,1412,3252
980,360,2335
981,758,1018
982,759,843
983,1437,1911
984,210,192
985,10,3768
986,1170,2335
987,396,1488
988,360,2047
989,1436,1816
990,1375,1983
991,1023,3603
992,101,1706
993,1284,1173
994,723,843
995,242,2518
996,1090,1221
997,916,2463
998,878,3703
999,884,3394
1000,1054,3440
1001,1161,4250
1002,472,1783
1003,235,4815
1004,1448,5181
1005,1056,1474
1006,210,931
1007,68,3771
1008,947,1488
1009,269,3784
1010,1443,3394
1011,1169,1179
1012,993,4937
1013,519,4380
1014,460,751
1015,1484,857
1016,1474,4687
1017,570,1783
1018,784,1701
1019,963,1963
1020,17,3908
1021,1276,1488
1022,170,647
1023,769,4632
1024,1197,192
1025,968,1022
1026,1086,3517
1027,1427,192
1028,360,3394
1029,947,538
1030,217,2205
1031,688,903
1032,182,653
1033,163,3438
1034,847,3633
1035,626,805
1036,1313,526
1037,1278,1366
1038,610,2810
1039,663,108
1040,210,856
1041,273,2818
1042,500,3436
1043,711,647
1044,70,2518
1045,459,2205
1046,635,1755
1047,468,188
1048,758,1783
1049,1204,4729
1050,719,2810
1051,1421,796
1052,182,409
1053,932,3104
1054,1450,3035
1055,1371,1963
1056,90,3699
1057,543,1474
1058,851,4000
1059,1090,492
1060,238,647
1061,226,850
1062,1246,2302
1063,46,2337
1064,282,3394
1065,1197,628
1066,711,1362
1067,377,73
1068,720,854
1069,939,1474
1070,1197,4937
1071,797,1963
1072,1356,4700
1073,851,282
1074,1166,5171
1075,3,4115
1076,135,2702
1077,406,971
1078,193,1809
1079,193,1362
1080,626,2506
1081,1105,4674
1082,1054,705
1083,270,2887
1084,864,3240
1085,1173,131
1086,1035,722
1087,304,2205
1088,529,5050
1089,513,4372
1090,648,857
1091,967,854
1092,1067,564
1093,359,1320
1094,1166,3171
1095,439,3252
1096,1137,3665
1097,570,2280
1098,320,4674
1099,680,2287
1100,439,3394
1101,125,3160
1102,185,2010
1103,969,4273
1104,962,4856
1105,65,4687
1106,1169,2335
1107,1166,843
1108,458,2908
1109,1090,1488
1110,382,4829
1111,474,757
1112,406,986
1113,690,942
1114,472,108
1115,869,4736
1116,967,5138
1117,968,5204
1118,1234,4736
1119,304,5181
1120,1203,931
1121,663,4196
1122,1351,3646
1123,912,2781
1124,1466,3436
1125,390,314
1126,1084,553
1127,1186,705
1128,371,843
1129,884,4815
1130,1448,3171
1131,77,4752
1132,230,2601
1133,1420,1128
1134,190,3005
1135,1448,627
1136,375,5057
1137,637,322
1138,101,1018
1139,390,564
1140,261,3152
1141,217,3789
1142,207,1354
1143,210,3949
1144,864,2914
1145,711,4777
1146,690,750
1147,5,2518
1148,530,4024
1149,458,4937
1150,884,187
1151,795,3252
1152,372,8
1153,1458,1508
1154,1034,5181
1155,321,3127
1156,1450,3789
1157,877,4669
1158,988,1018
1159,1065,1474
1160,829,1018
1161,569,3394
1162,680,2337
1163,962,2726
1164,719,3768
1165,719,182
1166,1186,871
1167,175,2766
1168,64,2292
1169,400,2791
1170,428,1212
1171,1079,843
1172,947,1870
1173,437,4273
1174,328,1221
1175,579,1474
1176,1289,843
1177,1224,4159
1178,46,305
1179,969,541
1180,1203,3524
1181,780,4327
1182,406,3171
1183,1011,750
1184,283,4964
1185,426,3603
1186,1111,4380
1187,112,4314
1188,207,705
1189,446,192
1190,54,3440
1191,459,1316
1192,188,857
1193,1155,2457
1194,637,4044
1195,135,4115
1196,1036,3394
1197,127,526
1198,1349,843
1199,701,99
1200,1010,3250
1201,319,2982
1202,1436,2899
1203,449,146
1204,1408,144
1205,375,2335
1206,1373,2335
1207,843,3171
1208,190,4015
1209,1061,2630
1210,1108,2315
1211,186,1313
1212,720,4435
1213,242,322
1214,948,2348
1215,55,843
1216,219,3252
1217,993,1635
1218,64,5111
1219,713,656
1220,873,3265
1221,458,1353
1222,920,3674
1223,993,1254
1224,282,3018
1225,1108,3649
1226,1432,2815
1227,263,2000
1228,356,2337
1229,1111,2540
1230,232,526
1231,1054,2441
1232,1168,142
1233,77,2486
1234,8,722
1235,1175,750
1236,1150,3962
1237,778,2810
1238,472,1474
1239,1169,4250
1240,1340,678
1241,60,1474
1242,87,2755
1243,1371,4807
1244,123,2175
1245,1371,2205
1246,608,1812
1247,1454,291
1248,248,5065
1249,328,2748
1250,242,4973
1251,146,1060
1252,17,2515
1253,774,857
1254,102,4884
1255,458,143
1256,282,4385
1257,1360,134
1258,630,492
1259,1462,4563
1260,236,1508
1261,278,496
1262,282,2576
1263,848,332
1264,315,507
1265,296,3544
1266,706,4912
1267,273,3171
1268,239,4813
1269,932,2287
1270,963,2000
1271,293,1366
1272,82,2457
1273,933,854
1274,73,843
1275,1299,702
1276,975,1508
1277,1197,2129
1278,519,4140
1279,1214,3240
1280,1105,409
1281,85,107
1282,48,856
1283,1173,3789
1284,174,3441
1285,504,4167
1286,105,1722
1287,1448,662
1288,1067,4167
1289,163,4250
1290,396,2280
1291,890,1538
1292,1322,3187
1293,316,3703
1294,210,3171
1295,851,2576
1296,893,986
1297,962,3319
1298,189,1940
1299,501,2518
1300,1186,1474
1301,1158,1735
1302,1079,2293
1303,977,2341
1304,963,4250
1305,890,2000
1306,458,2815
1307,207,1899
1308,583,177
1309,198,291
1310,1197,4767
1311,1276,854
1312,339,1783
1313,1023,146
1314,163,655
1315,360,4380
1316,478,1812
1317,593,1474
1318,519,1734
1319,510,3018
1320,891,4911
1321,706,1474
1322,1380,2781
1323,207,4804
1324,977,656
1325,1020,3171
1326,720,2781
1327,1025,1488
1328,857,2295
1329,720,1526
1330,184,4736
1331,851,5042
1332,1158,4471
1333,723,4511
1334,600,4305
1335,1306,942
1336,1267,3554
1337,352,1930
1338,105,1354
1339,1013,3005
1340,1430,1240
1341,1400,942
1342,210,2887
1343,547,3646
1344,1137,2540
1345,920,2040
1346,1371,2810
1347,375,2844
1348,441,1366
1349,272,1870
1350,1053,5000
1351,60,435
1352,451,1795
1353,412,1474
1354,1078,5181
1355,983,3160
1356,942,4779
1357,869,843
1358,375,2607
1359,645,1339
1360,1079,1488
1361,235,1338
1362,1053,3394
1363,146,2810
1364,743,4919
1365,510,1474
1366,188,3171
1367,617,3633
1368,1256,1366
1369,88,3668
1370,210,3633
1371,1169,539
1372,64,1734
1373,1092,662
1374,795,929
1375,129,1124
1376,170,4315
1377,1085,3109
1378,77,2372
1379,170,2175
1380,1457,986
1381,1234,146
1382,1301,4221
1383,958,1474
1384,263,2844
1385,904,4783
1386,588,1831
1387,890,2755
1388,184,1474
1389,1428,192
1390,1168,1207
1391,87,2521
1392,989,1474
1393,1284,5181
1394,1200,1366
1395,614,722
1396,955,4777
1397,933,1890
1398,904,602
1399,287,1508
1400,974,4573
1401,5,929
1402,46,647
1403,795,3093
1404,376,2346
1405,1034,1977
1406,245,2190
1407,1063,2766
1408,940,4341
1409,320,1488
1410,1297,2046
1411,187,3319
1412,382,722
1413,706,3252
1414,191,1783
1415,760,3603
1416,1086,1240
1417,707,2518
1418,412,2003
1419,77,4884
1420,1450,492
1421,5,971
1422,1458,1320
1423,218,341
1424,1090,4519
1425,1010,2056
1426,1010,4588
1427,551,1701
1428,270,3171
1429,1182,816
1430,312,444
1431,501,4959
1432,651,3252
1433,588,1362
1434,688,627
1435,375,3603
1436,1458,857
1437,1424,3703
1438,823,1488
1439,1102,3784
1440,537,656
1441,720,750
1442,1436,3485
1443,974,816
1444,512,2810
1445,1190,3965
1446,160,3160
1447,955,3485
1448,901,3252
1449,537,2702
1450,597,2630
1451,688,2205
1452,1200,2810
1453,1167,816
1454,310,2810
1455,722,3171
1456,479,2205
1457,1293,1474
1458,1301,2810
1459,353,3703
1460,569,3699
1461,446,5154
1462,862,37
1463,920,110
1464,263,5181
1465,304,1060
1466,500,132
1467,880,1722
1468,1175,192
1469,223,4167
1470,1072,4804
1471,21,1000
1472,900,2518
1473,1284,3699
1474,87,4273
1475,537,3666
1476,1373,3154
1477,621,647
1478,1466,134
1479,1393,2361
1480,235,1809
1481,207,722
1482,713,3768
1483,1243,438
1484,482,1320
1485,1484,1340
1486,428,1488
1487,823,3603
1488,1058,469
1489,320,3768
1490,876,2810
1491,1021,146
1492,1234,531
1493,911,1701
1494,845,409
1495,314,2337
1496,1061,2205
1497,1373,3252
1498,1063,4133
1499,869,146
1500,40,444
1501,588,1128
1502,142,1474
1503,1197,577
1504,1166,3075
1505,84,3002
1506,310,2287
1507,759,138
1508,64,4167
1509,1445,4273
1510,879,1035
1511,667,2709
1512,1276,2726
1513,886,2070
1514,1084,3633
1515,458,2157
1516,690,848
1517,1042,1018
1518,189,2815
1519,755,2010
1520,410,1831
1521,87,2711
1522,1436,4729
1523,851,2594
1524,395,1474
1525,495,324
1526,9,526
1527,925,1474
1528,223,34
1529,1224,656
1530,731,495
1531,648,647
1532,719,4573
1533,626,1561
1534,324,315
1535,1466,1977
1536,1322,1122
1537,821,1795
1538,761,4596
1539,1421,1290
1540,1029,3252
1541,17,226
1542,719,843
1543,223,4015
1544,1297,3104
1545,851,4936
1546,149,1833
1547,1294,3252
1548,634,2844
1549,261,1366
1550,680,144
1551,5,3252
1552,715,875
1553,1284,1128
1554,728,4273
1555,1371,495
1556,797,2780
1557,170,2129
1558,1029,3394
1559,855,3633
1560,1001,2540
1561,1068,2844
1562,321,2913
1563,1034,857
1564,410,26
1565,939,3603
1566,260,1457
1567,17,345
1568,190,843
1569,869,3171
1570,1424,3633
1571,1047,1706
1572,1025,1508
1573,1297,4607
1574,755,2046
1575,940,1508
1576,1028,2205
1577,64,4549
1578,186,4700
1579,1044,3346
1580,1356,4250
1581,449,4211
1582,1348,4277
1583,614,17
1584,711,1488
1585,1047,3724
1586,73,656
1587,787,528
1588,321,655
1589,1138,4346
1590,648,875
1591,55,1812
1592,445,3771
1593,218,2337
1594,277,4976
1595,351,3075
1596,348,3187
1597,105,3802
1598,869,750
1599,588,1701
1600,41,1870
1601,210,4815
1602,886,325
1603,561,1128
1604,442,1217
1605,1197,1212
1606,1416,1701
1607,970,2175
1608,178,3668
1609,360,4605
1610,1039,553
1611,529,131
1612,662,1890
1613,1276,4250
1614,873,553
1615,711,110
1616,851,565
1617,1205,1702
1618,316,2702
1619,248,2335
1620,479,325
1621,873,3171
1622,160,4964
1623,1361,1210
1624,1079,3724
1625,1065,2355
1626,70,3949
1627,978,5000
1628,687,1018
1629,634,1722
1630,970,1141
1631,610,1366
1632,1338,2540
1633,821,2589
1634,170,4196
1635,665,421
1636,1373,929
1637,221,2518
1638,1009,2070
1639,663,3016
1640,187,2552
1641,1456,805
1642,916,526
1643,477,3171
1644,713,120
1645,454,3171
1646,886,262
1647,869,1354
1648,1168,110
1649,1221,2463
1650,574,5181
1651,382,1320
1652,690,4167
1653,918,3171
1654,428,4777
1655,706,444
1656,1025,1366
1657,479,3802
1658,1249,382
1659,637,4937
1660,1182,2355
1661,1111,341
1662,221,1925
1663,1017,3172
1664,610,4273
1665,135,647
1666,163,3127
1667,102,553
1668,1458,1141
1669,238,2709
1670,993,345
1671,620,1890
1672,52,816
1673,21,3252
1674,1400,2706
1675,477,1474
1676,380,2056
1677,1274,647
1678,1067,559
1679,1450,2070
1680,916,2576
1681,201,1812
1682,500,4512
1683,21,2335
1684,1102,3319
1685,1408,1734
1686,472,3317
1687,434,3171
1688,1474,2908
1689,5,1488
1690,1102,3160
1691,1401,3037
1692,314,5072
1693,231,4273
1694,73,3949
1695,1158,2714
1696,529,4815
1697,100,2815
1698,202,2320
1699,238,1474
1700,1169,875
1701,1204,2518
1702,878,4729
1703,1460,4029
1704,1274,3171
1705,1267,843
1706,127,3228
1707,1297,3171
1708,932,1692
1709,360,5072
1710,1122,850
1711,238,4752
1712,1235,1812
1713,1444,1474
1714,49,3703
1715,123,2506
1716,1170,4959
1717,1450,444
1718,884,2518
1719,535,875
1720,1408,2335
1721,482,4632
1722,663,453
1723,1461,1488
1724,688,3603
1725,1436,453
1726,644,875
1727,178,1911
1728,1361,4962
1729,160,5109
1730,1129,1033
1731,1105,1128
1732,73,120
1733,754,3920
1734,1150,2702
1735,916,3689
1736,312,4519
1737,285,5111
1738,557,2540
1739,529,4273
1740,588,1655
1741,449,2518
1742,1105,1354
1743,1239,146
1744,1427,3394
1745,970,2346
1746,1225,3802
1747,1487,234
1748,1375,1128
1749,1380,3394
1750,218,3699
1751,1360,2195
1752,1203,4774
1753,643,4250
1754,424,4959
1755,239,722
1756,626,151
1757,1122,553
1758,851,207
1759,37,5154
1760,1293,4273
1761,197,4250
1762,428,564
1763,1373,4250
1764,1437,4467
1765,1313,1977
1766,787,2205
1767,955,627
1768,637,4273
1769,916,2630
1770,599,2157
1771,1084,1346
1772,85,2755
1773,1393,3317
1774,1013,5072
1775,182,2810
1776,712,1846
1777,1168,1804
1778,1297,4573
1779,1284,444
1780,1111,3394
1781,1069,1320
1782,56,843
1783,397,4148
1784,940,606
1785,69,3252
1786,807,2000
1787,799,3037
1788,977,2335
1789,1202,1474
1790,573,531
1791,1440,4804
1792,891,903
1793,867,2112
1794,535,4167
1795,363,1474
1796,977,2630
1797,1019,1128
1798,920,146
1799,428,192
1800,797,4029
1801,54,1565
1802,1161,2518
1803,263,656
1804,760,3250
1805,1424,4273
1806,873,526
1807,1042,5106
1808,906,857
1809,767,2340
1810,958,850
1811,193,4632
1812,1443,1320
1813,690,108
1814,64,421
1815,568,3373
1816,858,526
1817,348,4300
1818,1067,1240
1819,9,17
1820,878,553
1821,40,192
1822,190,2815
1823,459,3440
1824,458,1210
1825,238,3768
1826,500,843
1827,1450,3665
1828,428,4449
1829,340,492
1830,203,2271
1831,947,1362
1832,1205,2815
1833,557,151
1834,1461,4250
1835,619,192
1836,1158,708
1837,101,843
1838,189,1488
1839,1430,2355
1840,1371,469
1841,1393,1812
1842,1037,146
1843,127,3757
1844,1202,3171
1845,665,4674
1846,374,1457
1847,637,3802
1848,202,4471
1849,82,1221
1850,1182,3633
1851,1325,1488
1852,474,2702
1853,711,322
1854,849,1488
1855,77,3904
1856,1086,2766
1857,959,4314
